Freq.	V(vout)
1.47910838816821e+001	(1.91103326100521e+001dB,4.94745523150908e+001°)
1.51356124843621e+001	(1.92704448100638e+001dB,4.91843906746659e+001°)
1.54881661891248e+001	(1.94298096923067e+001dB,4.88777576966433e+001°)
1.58489319246111e+001	(1.95883688421775e+001dB,4.85546828109079e+001°)
1.62181009735893e+001	(1.97460637808513e+001dB,4.82152026662608e+001°)
1.65958690743756e+001	(1.99028359870195e+001dB,4.78593613500009e+001°)
1.69824365246174e+001	(2.00586269229104e+001dB,4.74872106116230e+001°)
1.73780082874937e+001	(2.02133780647542e+001dB,4.70988100878938e+001°)
1.77827941003892e+001	(2.03670309378243e+001dB,4.66942275264094e+001°)
1.81970085860998e+001	(2.05195271561474e+001dB,4.62735390045998e+001°)
1.86208713666287e+001	(2.06708084669371e+001dB,4.58368291410184e+001°)
1.90546071796325e+001	(2.08208167997626e+001dB,4.53841912956516e+001°)
1.94984459975804e+001	(2.09694943204193e+001dB,4.49157277558939e+001°)
1.99526231496888e+001	(2.11167834894185e+001dB,4.44315499047789e+001°)
2.04173794466953e+001	(2.12626271249652e+001dB,4.39317783680202e+001°)
2.08929613085404e+001	(2.14069684702382e+001dB,4.34165431364189e+001°)
2.13796208950223e+001	(2.15497512647327e+001dB,4.28859836602221e+001°)
2.18776162394955e+001	(2.16909198193718e+001dB,4.23402489120926e+001°)
2.23872113856834e+001	(2.18304190950338e+001dB,4.17794974154504e+001°)
2.29086765276777e+001	(2.19681947840893e+001dB,4.12038972351039e+001°)
2.34422881531992e+001	(2.21041933944843e+001dB,4.06136259272741e+001°)
2.39883291901949e+001	(2.22383623358521e+001dB,4.00088704463561e+001°)
2.45470891568503e+001	(2.23706500070856e+001dB,3.93898270060376e+001°)
2.51188643150958e+001	(2.25010058847528e+001dB,3.87567008927207e+001°)
2.57039578276886e+001	(2.26293806116939e+001dB,3.81097062295566e+001°)
2.63026799189538e+001	(2.27557260850985e+001dB,3.74490656898115e+001°)
2.69153480392691e+001	(2.28799955433300e+001dB,3.67750101587214e+001°)
2.75422870333816e+001	(2.30021436507347e+001dB,3.60877783434746e+001°)
2.81838293126445e+001	(2.31221265796565e+001dB,3.53876163314623e+001°)
2.88403150312660e+001	(2.32399020888654e+001dB,3.46747770974703e+001°)
2.95120922666638e+001	(2.33554295976073e+001dB,3.39495199610257e+001°)
3.01995172040201e+001	(2.34686702544887e+001dB,3.32121099956696e+001°)
3.09029543251359e+001	(2.35795870004273e+001dB,3.24628173924862e+001°)
3.16227766016838e+001	(2.36881446249265e+001dB,3.17019167807628e+001°)
3.23593656929628e+001	(2.37943098149673e+001dB,3.09296865091981e+001°)
3.31131121482591e+001	(2.38980511958577e+001dB,3.01464078915851e+001°)
3.38844156139202e+001	(2.39993393634362e+001dB,2.93523644213787e+001°)
3.46736850452531e+001	(2.40981469070870e+001dB,2.85478409600003e+001°)
3.54813389233575e+001	(2.41944484230999e+001dB,2.77331229041266e+001°)
3.63078054770101e+001	(2.42882205179830e+001dB,2.69084953375540e+001°)
3.71535229097172e+001	(2.43794418014257e+001dB,2.60742421735101e+001°)
3.80189396320561e+001	(2.44680928686945e+001dB,2.52306452935042e+001°)
3.89045144994280e+001	(2.45541562723398e+001dB,2.43779836889558e+001°)
3.98107170553497e+001	(2.46376164831872e+001dB,2.35165326119235e+001°)
4.07380277804112e+001	(2.47184598406807e+001dB,2.26465627412590e+001°)
4.16869383470335e+001	(2.47966744927424e+001dB,2.17683393704513e+001°)
4.26579518801592e+001	(2.48722503254056e+001dB,2.08821216232886e+001°)
4.36515832240165e+001	(2.49451788825664e+001dB,1.99881617032675e+001°)
4.46683592150962e+001	(2.50154532762876e+001dB,1.90867041824113e+001°)
4.57088189614874e+001	(2.50830680881623e+001dB,1.81779853348400e+001°)
4.67735141287197e+001	(2.51480192623226e+001dB,1.72622325200607e+001°)
4.78630092322638e+001	(2.52103039907397e+001dB,1.63396636205266e+001°)
4.89778819368445e+001	(2.52699205915193e+001dB,1.54104865375609e+001°)
5.01187233627271e+001	(2.53268683809453e+001dB,1.44748987492531e+001°)
5.12861383991364e+001	(2.53811475400601e+001dB,1.35330869334342e+001°)
5.24807460249772e+001	(2.54327589766046e+001dB,1.25852266583139e+001°)
5.37031796370252e+001	(2.54817041831557e+001dB,1.16314821428413e+001°)
5.49540873857624e+001	(2.55279850923156e+001dB,1.06720060883301e+001°)
5.62341325190348e+001	(2.55716039298084e+001dB,9.70693958237284e+000°)
5.75439937337156e+001	(2.56125630663350e+001dB,8.73641207557835e+000°)
5.88843655355588e+001	(2.56508648690270e+001dB,7.76054143118543e+000°)
6.02559586074357e+001	(2.56865115533203e+001dB,6.77943404716054e+000°)
6.16595001861481e+001	(2.57195050360467e+001dB,5.79318504996649e+000°)
6.30957344480192e+001	(2.57498467905126e+001dB,4.80187855880179e+000°)
6.45654229034654e+001	(2.57775377043012e+001dB,3.80558801875973e+000°)
6.60693448007595e+001	(2.58025779404986e+001dB,2.80437660103876e+000°)
6.76082975391980e+001	(2.58249668030061e+001dB,1.79829766805507e+000°)
6.91830970918935e+001	(2.58447026065625e+001dB,7.87395301065252e-001°)
7.07945784384136e+001	(2.58617825520565e+001dB,-2.28295112307179e-001°)
7.24435960074988e+001	(2.58762026076740e+001dB,-1.24874623342332e+000°)
7.41310241300916e+001	(2.58879573963780e+001dB,-2.27393807379116e+000°)
7.58577575029182e+001	(2.58970400901870e+001dB,-3.30385724509271e+000°)
7.76247116628690e+001	(2.59034423116737e+001dB,-4.33849616122773e+000°)
7.94328234724279e+001	(2.59071540430728e+001dB,-5.37785219560352e+000°)
8.12830516164097e+001	(2.59081635433523e+001dB,-6.42192679696052e+000°)
8.31763771102669e+001	(2.59064572735677e+001dB,-7.47072456706924e+000°)
8.51138038202374e+001	(2.59020198307908e+001dB,-8.52425230367084e+000°)
8.70963589956078e+001	(2.58948338908753e+001dB,-9.58251801206098e+000°)
8.91250938133743e+001	(2.58848801602927e+001dB,-1.06455298887415e+001°)
9.12010839355907e+001	(2.58721373372498e+001dB,-1.17132952805861e+001°)
9.33254300796988e+001	(2.58565820822724e+001dB,-1.27858196229880e+001°)
9.54992586021433e+001	(2.58381889984190e+001dB,-1.38631053604825e+001°)
9.77237220955808e+001	(2.58169306212642e+001dB,-1.49451508533643e+001°)
9.99999999999997e+001	(2.57927774187704e+001dB,-1.60319492738508e+001°)
1.02329299228075e+002	(2.57656978011445e+001dB,-1.71234874953799e+001°)
1.04712854805090e+002	(2.57356581407524e+001dB,-1.82197449786687e+001°)
1.07151930523760e+002	(2.57026228021430e+001dB,-1.93206926582064e+001°)
1.09647819614318e+002	(2.56665541822055e+001dB,-2.04262918328985e+001°)
1.12201845430196e+002	(2.56274127604610e+001dB,-2.15364930646277e+001°)
1.14815362149688e+002	(2.55851571594580e+001dB,-2.26512350885431e+001°)
1.17489755493953e+002	(2.55397442152140e+001dB,-2.37704437389312e+001°)
1.20226443461741e+002	(2.54911290576127e+001dB,-2.48940308945583e+001°)
1.23026877081238e+002	(2.54392652006290e+001dB,-2.60218934473998e+001°)
1.25892541179416e+002	(2.53841046422206e+001dB,-2.71539122986888e+001°)
1.28824955169313e+002	(2.53255979736841e+001dB,-2.82899513862089e+001°)
1.31825673855640e+002	(2.52636944982320e+001dB,-2.94298567467423e+001°)
1.34896288259165e+002	(2.51983423585030e+001dB,-3.05734556175322e+001°)
1.38038426460288e+002	(2.51294886726769e+001dB,-3.17205555805559e+001°)
1.41253754462275e+002	(2.50570796788135e+001dB,-3.28709437533002e+001°)
1.44543977074592e+002	(2.49810608869941e+001dB,-3.40243860296059e+001°)
1.47910838816820e+002	(2.49013772387933e+001dB,-3.51806263739785e+001°)
1.51356124843620e+002	(2.48179732735650e+001dB,-3.63393861725669e+001°)
1.54881661891248e+002	(2.47307933009814e+001dB,-3.75003636437720e+001°)
1.58489319246111e+002	(2.46397815792191e+001dB,-3.86632333111753e+001°)
1.62181009735892e+002	(2.45448824981482e+001dB,-3.98276455411644e+001°)
1.65958690743755e+002	(2.44460407668439e+001dB,-4.09932261472831e+001°)
1.69824365246174e+002	(2.43432016047049e+001dB,-4.21595760629549e+001°)
1.73780082874937e+002	(2.42363109354397e+001dB,-4.33262710838031e+001°)
1.77827941003892e+002	(2.41253155831584e+001dB,-4.44928616803554e+001°)
1.81970085860998e+002	(2.40101634697918e+001dB,-4.56588728814361e+001°)
1.86208713666286e+002	(2.38908038130555e+001dB,-4.68238042280599e+001°)
1.90546071796324e+002	(2.37671873241731e+001dB,-4.79871297971257e+001°)
1.94984459975804e+002	(2.36392664045834e+001dB,-4.91482982936783e+001°)
1.99526231496887e+002	(2.35069953408739e+001dB,-5.03067332099769e+001°)
2.04173794466952e+002	(2.33703304972061e+001dB,-5.14618330490677e+001°)
2.08929613085403e+002	(2.32292305045369e+001dB,-5.26129716100291e+001°)
2.13796208950222e+002	(2.30836564459828e+001dB,-5.37594983315332e+001°)
2.18776162394954e+002	(2.29335720377279e+001dB,-5.49007386898640e+001°)
2.23872113856833e+002	(2.27789438049404e+001dB,-5.60359946470439e+001°)
2.29086765276776e+002	(2.26197412522348e+001dB,-5.71645451442665e+001°)
2.34422881531991e+002	(2.24559370282990e+001dB,-5.82856466354081e+001°)
2.39883291901948e+002	(2.22875070843954e+001dB,-5.93985336550044e+001°)
2.45470891568502e+002	(2.21144308265470e+001dB,-6.05024194147395e+001°)
2.51188643150957e+002	(2.19366912613256e+001dB,-6.15964964221996e+001°)
2.57039578276885e+002	(2.17542751352790e+001dB,-6.26799371154093e+001°)
2.63026799189537e+002	(2.15671730681557e+001dB,-6.37518945064902e+001°)
2.69153480392690e+002	(2.13753796802255e+001dB,-6.48115028276722e+001°)
2.75422870333816e+002	(2.11788937141300e+001dB,-6.58578781728500e+001°)
2.81838293126444e+002	(2.09777181518514e+001dB,-6.68901191279204e+001°)
2.88403150312659e+002	(2.07718603275456e+001dB,-6.79073073832667e+001°)
2.95120922666637e+002	(2.05613320371499e+001dB,-6.89085083219825e+001°)
3.01995172040200e+002	(2.03461496458518e+001dB,-6.98927715777631e+001°)
3.09029543251358e+002	(2.01263341946856e+001dB,-7.08591315568441e+001°)
3.16227766016837e+002	(1.99019115077125e+001dB,-7.18066079189528e+001°)
3.23593656929627e+002	(1.96729123014354e+001dB,-7.27342060129677e+001°)
3.31131121482590e+002	(1.94393722983033e+001dB,-7.36409172638822e+001°)
3.38844156139201e+002	(1.92013323463637e+001dB,-7.45257195087435e+001°)
3.46736850452530e+002	(1.89588385473366e+001dB,-7.53875772805305e+001°)
3.54813389233574e+002	(1.87119423955964e+001dB,-7.62254420404484e+001°)
3.63078054770100e+002	(1.84607009307594e+001dB,-7.70382523609000e+001°)
3.71535229097171e+002	(1.82051769067912e+001dB,-7.78249340634565e+001°)
3.80189396320559e+002	(1.79454389807487e+001dB,-7.85844003185476e+001°)
3.89045144994279e+002	(1.76815619244680e+001dB,-7.93155517163403e+001°)
3.98107170553495e+002	(1.74136268626858e+001dB,-8.00172763214310e+001°)
4.07380277804111e+002	(1.71417215412357e+001dB,-8.06884497275730e+001°)
4.16869383470333e+002	(1.68659406290766e+001dB,-8.13279351327464e+001°)
4.26579518801591e+002	(1.65863860579867e+001dB,-8.19345834594904e+001°)
4.36515832240164e+002	(1.63031674037684e+001dB,-8.25072335506150e+001°)
4.46683592150961e+002	(1.60164023127466e+001dB,-8.30447124762097e+001°)
4.57088189614873e+002	(1.57262169771827e+001dB,-8.35458359943270e+001°)
4.67735141287196e+002	(1.54327466629440e+001dB,-8.40094092148408e+001°)
4.78630092322636e+002	(1.51361362923311e+001dB,-8.44342275237784e+001°)
4.89778819368444e+002	(1.48365410843495e+001dB,-8.48190778338824e+001°)
5.01187233627270e+002	(1.45341272538614e+001dB,-8.51627402362035e+001°)
5.12861383991362e+002	(1.42290727699371e+001dB,-8.54639901370757e+001°)
5.24807460249770e+002	(1.39215681722874e+001dB,-8.57216009746951e+001°)
5.37031796370250e+002	(1.36118174428395e+001dB,-8.59343476194839e+001°)
5.49540873857622e+002	(1.33000389272671e+001dB,-8.61010105721100e+001°)
5.62341325190346e+002	(1.29864662985374e+001dB,-8.62203810819919e+001°)
5.75439937337154e+002	(1.26713495512333e+001dB,-8.62912673167193e+001°)
5.88843655355586e+002	(1.23549560115022e+001dB,-8.63125017182656e+001°)
6.02559586074355e+002	(1.20375713429327e+001dB,-8.62829496841795e+001°)
6.16595001861479e+002	(1.17195005234540e+001dB,-8.62015197098908e+001°)
6.30957344480190e+002	(1.14010687625126e+001dB,-8.60671751204440e+001°)
6.45654229034652e+002	(1.10826223213673e+001dB,-8.58789475047267e+001°)
6.60693448007592e+002	(1.07645291925012e+001dB,-8.56359519407864e+001°)
6.76082975391978e+002	(1.04471795870788e+001dB,-8.53374040652105e+001°)
6.91830970918933e+002	(1.01309861724048e+001dB,-8.49826389908875e+001°)
7.07945784384134e+002	(9.81638399489309e+000dB,-8.45711320140668e+001°)
7.24435960074986e+002	(9.50383001869311e+000dB,-8.41025209722243e+001°)
7.41310241300914e+002	(9.19380220654133e+000dB,-8.35766300182809e+001°)
7.58577575029180e+002	(8.88679806842167e+000dB,-8.29934944647890e+001°)
7.76247116628688e+002	(8.58333260613508e+000dB,-8.23533862258752e+001°)
7.94328234724277e+002	(8.28393558884039e+000dB,-8.16568392489993e+001°)
8.12830516164095e+002	(7.98914810692951e+000dB,-8.09046741892159e+001°)
8.31763771102666e+002	(7.69951836996855e+000dB,-8.00980214443231e+001°)
8.51138038202372e+002	(7.41559673930220e+000dB,-7.92383415511898e+001°)
8.70963589956076e+002	(7.13793001724079e+000dB,-7.83274418548725e+001°)
8.91250938133741e+002	(6.86705505187443e+000dB,-7.73674883172745e+001°)
9.12010839355905e+002	(6.60349175808292e+000dB,-7.63610113454653e+001°)
9.33254300796986e+002	(6.34773569902405e+000dB,-7.53109046039519e+001°)
9.54992586021431e+002	(6.10025041529449e+000dB,-7.42204159389740e+001°)
9.77237220955805e+002	(5.86145972746054e+000dB,-7.30931297891182e+001°)
9.99999999999994e+002	(5.63174026780712e+000dB,-7.19329407803148e+001°)
1.02329299228075e+003	(5.41141451511075e+000dB,-7.07440185907621e+001°)
1.04712854805089e+003	(5.20074460875126e+000dB,-6.95307645997608e+001°)
1.07151930523760e+003	(4.99992720340155e+000dB,-6.82977612733735e+001°)
1.09647819614318e+003	(4.80908959229095e+000dB,-6.70497156538414e+001°)
1.12201845430196e+003	(4.62828727687172e+000dB,-6.57913986722515e+001°)
1.14815362149688e+003	(4.45750309673102e+000dB,-6.45275822619244e+001°)
1.17489755493952e+003	(4.29664796049161e+000dB,-6.32629763881027e+001°)
1.20226443461741e+003	(4.14556314204100e+000dB,-6.20021681138857e+001°)
1.23026877081237e+003	(4.00402403293512e+000dB,-6.07495646925352e+001°)
1.25892541179416e+003	(3.87174517709402e+000dB,-5.95093424253152e+001°)
1.28824955169313e+003	(3.74838636274234e+000dB,-5.82854026765739e+001°)
1.31825673855640e+003	(3.63355951216274e+000dB,-5.70813360265734e+001°)
1.34896288259165e+003	(3.52683609359217e+000dB,-5.59003951040877e+001°)
1.38038426460288e+003	(3.42775478102996e+000dB,-5.47454762106413e+001°)
1.41253754462275e+003	(3.33582910479116e+000dB,-5.36191094573121e+001°)
1.44543977074592e+003	(3.25055486513684e+000dB,-5.25234568066089e+001°)
1.47910838816820e+003	(3.17141711941698e+000dB,-5.14603171604549e+001°)
1.51356124843620e+003	(3.09789659592762e+000dB,-5.04311374662355e+001°)
1.54881661891247e+003	(3.02947543146829e+000dB,-4.94370287238010e+001°)
1.58489319246110e+003	(2.96564217135217e+000dB,-4.84787857587912e+001°)
1.62181009735892e+003	(2.90589600810587e+000dB,-4.75569096692506e+001°)
1.65958690743755e+003	(2.84975026684506e+000dB,-4.66716319388970e+001°)
1.69824365246173e+003	(2.79673517062382e+000dB,-4.58229393271362e+001°)
1.73780082874936e+003	(2.74639993785803e+000dB,-4.50105987796622e+001°)
1.77827941003891e+003	(2.69831427661570e+000dB,-4.42341817429620e+001°)
1.81970085860997e+003	(2.65206934786632e+000dB,-4.34930874023685e+001°)
1.86208713666286e+003	(2.60727827257399e+000dB,-4.27865644900663e+001°)
1.90546071796323e+003	(2.56357625674843e+000dB,-4.21137314225118e+001°)
1.94984459975803e+003	(2.52062040514492e+000dB,-4.14735946238906e+001°)
1.99526231496887e+003	(2.47808928905100e+000dB,-4.08650649728354e+001°)
2.04173794466952e+003	(2.43568232721804e+000dB,-4.02869723741461e+001°)
2.08929613085403e+003	(2.39311903205978e+000dB,-3.97380785069080e+001°)
2.13796208950222e+003	(2.35013816618944e+000dB,-3.92170878368878e+001°)
2.18776162394954e+003	(2.30649684752596e+000dB,-3.87226570062842e+001°)
2.23872113856832e+003	(2.26196963478976e+000dB,-3.82534027297400e+001°)
2.29086765276776e+003	(2.21634761936994e+000dB,-3.78079083338099e+001°)
2.34422881531991e+003	(2.16943754434899e+000dB,-3.73847290794899e+001°)
2.39883291901947e+003	(2.12106096694622e+000dB,-3.69823964053865e+001°)
2.45470891568501e+003	(2.07105347677373e+000dB,-3.65994212238976e+001°)
2.51188643150956e+003	(2.01926397905736e+000dB,-3.62342963953895e+001°)
2.57039578276885e+003	(1.96555404931042e+000dB,-3.58854984966404e+001°)
2.63026799189536e+003	(1.90979736380501e+000dB,-3.55514889904188e+001°)
2.69153480392690e+003	(1.85187920850489e+000dB,-3.52307148935060e+001°)
2.75422870333815e+003	(1.79169606784808e+000dB,-3.49216090311308e+001°)
2.81838293126443e+003	(1.72915529384088e+000dB,-3.46225899569781e+001°)
2.88403150312659e+003	(1.66417485529629e+000dB,-3.43320616098590e+001°)
2.95120922666636e+003	(1.59668316667216e+000dB,-3.40484127709727e+001°)
3.01995172040199e+003	(1.52661899579455e+000dB,-3.37700163795580e+001°)
3.09029543251357e+003	(1.45393144975156e+000dB,-3.34952287597237e+001°)
3.16227766016836e+003	(1.37858003837462e+000dB,-3.32223888074349e+001°)
3.23593656929626e+003	(1.30053481495773e+000dB,-3.29498171840714e+001°)
3.31131121482589e+003	(1.21977659416444e+000dB,-3.26758155617312e+001°)
3.38844156139200e+003	(1.13629724740885e+000dB,-3.23986659655669e+001°)
3.46736850452529e+003	(1.05010007633658e+000dB,-3.21166302599687e+001°)
3.54813389233573e+003	(9.61200265339814e-001dB,-3.18279498283956e+001°)
3.63078054770099e+003	(8.69625414280833e-001dB,-3.15308455011446e+001°)
3.71535229097170e+003	(7.75416152727200e-001dB,-3.12235177913721e+001°)
3.80189396320558e+003	(6.78626836972746e-001dB,-3.09041475072593e+001°)
3.89045144994278e+003	(5.79326330876158e-001dB,-3.05708968173416e+001°)
3.98107170553494e+003	(4.77598871031595e-001dB,-3.02219108566420e+001°)
4.07380277804110e+003	(3.73545015921531e-001dB,-2.98553199732708e+001°)
4.16869383470332e+003	(2.67282677410602e-001dB,-2.94692427283807e+001°)
4.26579518801589e+003	(1.58948231130742e-001dB,-2.90617897765232e+001°)
4.36515832240162e+003	(4.86976998834201e-002dB,-2.86310687680876e+001°)
4.46683592150960e+003	(-6.32919989580537e-002dB,-2.81751904300338e+001°)
4.57088189614871e+003	(-1.76821755034195e-001dB,-2.76922759946959e+001°)
4.67735141287194e+003	(-2.91668933457321e-001dB,-2.71804661579481e+001°)
4.78630092322634e+003	(-4.07586033940278e-001dB,-2.66379317560551e+001°)
4.89778819368442e+003	(-5.24299371383396e-001dB,-2.60628863532885e+001°)
5.01187233627268e+003	(-6.41507816788196e-001dB,-2.54536009277024e+001°)
5.12861383991361e+003	(-7.58881646485658e-001dB,-2.48084208277395e+001°)
5.24807460249768e+003	(-8.76061557677811e-001dB,-2.41257851446448e+001°)
5.37031796370248e+003	(-9.92657918914048e-001dB,-2.34042486017649e+001°)
5.49540873857620e+003	(-1.10825033492267e+000dB,-2.26425059983833e+001°)
5.62341325190344e+003	(-1.22238761555314e+000dB,-2.18394191596205e+001°)
5.75439937337152e+003	(-1.33458824759607e+000dB,-2.09940462325020e+001°)
5.88843655355584e+003	(-1.44434147483186e+000dB,-2.01056730300550e+001°)
6.02559586074353e+003	(-1.55110909448284e+000dB,-1.91738459604564e+001°)
6.16595001861477e+003	(-1.65432807578464e+000dB,-1.81984058895564e+001°)
6.30957344480188e+003	(-1.75341409703237e+000dB,-1.71795220785452e+001°)
6.45654229034650e+003	(-1.84776607962948e+000dB,-1.61177251241278e+001°)
6.60693448007590e+003	(-1.93677177006343e+000dB,-1.50139376207442e+001°)
6.76082975391976e+003	(-2.01981438257396e+000dB,-1.38695010819912e+001°)
6.91830970918931e+003	(-2.09628026661483e+000dB,-1.26861975240883e+001°)
7.07945784384132e+003	(-2.16556750520987e+000dB,-1.14662640528129e+001°)
7.24435960074984e+003	(-2.22709528550709e+000dB,-1.02123988313786e+001°)
7.41310241300911e+003	(-2.28031381524719e+000dB,-8.92775696113239e+000°)
7.58577575029177e+003	(-2.32471449386798e+000dB,-7.61593509299538e+000°)
7.76247116628685e+003	(-2.35983999096960e+000dB,-6.28094400695228e+000°)
7.94328234724275e+003	(-2.38529384466672e+000dB,-4.92716893646672e+000°)
8.12830516164092e+003	(-2.40074917428497e+000dB,-3.55931804494014e+000°)
8.31763771102664e+003	(-2.40595611078983e+000dB,-2.18236013709237e+000°)
8.51138038202369e+003	(-2.40074758673622e+000dB,-8.01453352329405e-001°)
8.70963589956073e+003	(-2.38504319474395e+000dB,5.78132822986002e-001°)
8.91250938133738e+003	(-2.35885091549311e+000dB,1.95109943215586e+000°)
9.12010839355902e+003	(-2.32226662580688e+000dB,3.31220074970720e+000°)
9.33254300796983e+003	(-2.27547141502788e+000dB,4.65632468589836e+000°)
9.54992586021428e+003	(-2.21872685297999e+000dB,5.97856793439045e+000°)
9.77237220955802e+003	(-2.15236845507374e+000dB,7.27430326758474e+000°)
9.99999999999991e+003	(-2.07679767101799e+000dB,8.53923691056047e+000°)
1.02329299228075e+004	(-1.99247277738242e+000dB,9.76945455773097e+000°)
1.04712854805089e+004	(-1.89989907849128e+000dB,1.09614552737530e+001°)
1.07151930523760e+004	(-1.79961881571277e+000dB,1.21121731808629e+001°)
1.09647819614318e+004	(-1.69220115586533e+000dB,1.32189874266368e+001°)
1.12201845430195e+004	(-1.57823258088035e+000dB,1.42797214111870e+001°)
1.14815362149687e+004	(-1.45830793971673e+000dB,1.52926326093459e+001°)
1.17489755493952e+004	(-1.33302235652276e+000dB,1.62563945456875e+001°)
1.20226443461740e+004	(-1.20296412216692e+000dB,1.71700725759666e+001°)
1.23026877081237e+004	(-1.06870863426768e+000dB,1.80330951151432e+001°)
1.25892541179416e+004	(-9.30813397048930e-001dB,1.88452218526993e+001°)
1.28824955169312e+004	(-7.89814048598110e-001dB,1.96065103355254e+001°)
1.31825673855640e+004	(-6.46221350012101e-001dB,2.03172821012762e+001°)
1.34896288259164e+004	(-5.00519048097611e-001dB,2.09780893317421e+001°)
1.38038426460287e+004	(-3.53162509682933e-001dB,2.15896827832595e+001°)
1.41253754462274e+004	(-2.04578019737327e-001dB,2.21529815517659e+001°)
1.44543977074591e+004	(-5.51626357692103e-002dB,2.26690450518463e+001°)
1.47910838816819e+004	(9.47155042001992e-002dB,2.31390474363591e+001°)
1.51356124843619e+004	(2.44716514855181e-001dB,2.35642545574291e+001°)
1.54881661891247e+004	(3.94527822941791e-001dB,2.39460034700678e+001°)
1.58489319246110e+004	(5.43863026988409e-001dB,2.42856844043228e+001°)
1.62181009735891e+004	(6.92460620748750e-001dB,2.45847250777565e+001°)
1.65958690743755e+004	(8.40082633248227e-001dB,2.48445771839380e+001°)
1.69824365246173e+004	(9.86513228584436e-001dB,2.50667048712066e+001°)
1.73780082874936e+004	(1.13155729986073e+000dB,2.52525750161449e+001°)
1.77827941003891e+004	(1.27503908391742e+000dB,2.54036490952159e+001°)
1.81970085860997e+004	(1.41680081688567e+000dB,2.55213764635114e+001°)
1.86208713666285e+004	(1.55670144498519e+000dB,2.56071888595391e+001°)
1.90546071796323e+004	(1.69461540034447e+000dB,2.56624959678786e+001°)
1.94984459975803e+004	(1.83043144784596e+000dB,2.56886818860956e+001°)
1.99526231496886e+004	(1.96405160598576e+000dB,2.56871023575862e+001°)
2.04173794466951e+004	(2.09539014238287e+000dB,2.56590826473282e+001°)
2.08929613085402e+004	(2.22437264277876e+000dB,2.56059159523499e+001°)
2.13796208950221e+004	(2.35093515104091e+000dB,2.55288622527568e+001°)
2.18776162394953e+004	(2.47502337674320e+000dB,2.54291475221756e+001°)
2.23872113856832e+004	(2.59659196626780e+000dB,2.53079632283676e+001°)
2.29086765276775e+004	(2.71560383299755e+000dB,2.51664660654904e+001°)
2.34422881531990e+004	(2.83202954198889e+000dB,2.50057778690474e+001°)
2.39883291901947e+004	(2.94584674449135e+000dB,2.48269856730020e+001°)
2.45470891568501e+004	(3.05703965777189e+000dB,2.46311418759124e+001°)
2.51188643150956e+004	(3.16559858588017e+000dB,2.44192644893276e+001°)
2.57039578276884e+004	(3.27151947723174e+000dB,2.41923374471723e+001°)
2.63026799189536e+004	(3.37480351516626e+000dB,2.39513109595087e+001°)
2.69153480392689e+004	(3.47545673794475e+000dB,2.36971018979907e+001°)
2.75422870333814e+004	(3.57348968496861e+000dB,2.34305942035883e+001°)
2.81838293126443e+004	(3.66891706632403e+000dB,2.31526393098492e+001°)
2.88403150312658e+004	(3.76175745307164e+000dB,2.28640565771380e+001°)
2.95120922666636e+004	(3.85203298600557e+000dB,2.25656337350179e+001°)
3.01995172040199e+004	(3.93976910089545e+000dB,2.22581273312903e+001°)
3.09029543251356e+004	(4.02499426849507e+000dB,2.19422631872115e+001°)
3.16227766016835e+004	(4.10773974785112e+000dB,2.16187368591457e+001°)
3.23593656929625e+004	(4.18803935167338e+000dB,2.12882141074012e+001°)
3.31131121482588e+004	(4.26592922273256e+000dB,2.09513313733017e+001°)
3.38844156139199e+004	(4.34144762043442e+000dB,2.06086962656778e+001°)
3.46736850452528e+004	(4.41463471687963e+000dB,2.02608880579799e+001°)
3.54813389233572e+004	(4.48553240185741e+000dB,1.99084581971173e+001°)
3.63078054770098e+004	(4.55418409633934e+000dB,1.95519308249681e+001°)
3.71535229097169e+004	(4.62063457414004e+000dB,1.91918033132801e+001°)
3.80189396320557e+004	(4.68492979149197e+000dB,1.88285468124305e+001°)
3.89045144994277e+004	(4.74711672434823e+000dB,1.84626068142322e+001°)
3.98107170553493e+004	(4.80724321327736e+000dB,1.80944037286962e+001°)
4.07380277804108e+004	(4.86535781585211e+000dB,1.77243334743753e+001°)
4.16869383470331e+004	(4.92150966646080e+000dB,1.73527680816507e+001°)
4.26579518801588e+004	(4.97574834348553e+000dB,1.69800563080748e+001°)
4.36515832240161e+004	(5.02812374380012e+000dB,1.66065242646586e+001°)
4.46683592150958e+004	(5.07868596454090e+000dB,1.62324760517991e+001°)
4.57088189614870e+004	(5.12748519209910e+000dB,1.58581944033740e+001°)
4.67735141287193e+004	(5.17457159827342e+000dB,1.54839413373985e+001°)
4.78630092322633e+004	(5.21999524350950e+000dB,1.51099588115373e+001°)
4.89778819368441e+004	(5.26380598713698e+000dB,1.47364693816873e+001°)
5.01187233627267e+004	(5.30605340449834e+000dB,1.43636768618109e+001°)
5.12861383991359e+004	(5.34678671084638e+000dB,1.39917669831771e+001°)
5.24807460249767e+004	(5.38605469186953e+000dB,1.36209080511828e+001°)
5.37031796370247e+004	(5.42390564068655e+000dB,1.32512515979537e+001°)
5.49540873857619e+004	(5.46038730113693e+000dB,1.28829330289816e+001°)
5.62341325190343e+004	(5.49554681717726e+000dB,1.25160722621189e+001°)
5.75439937337151e+004	(5.52943068818131e+000dB,1.21507743573401e+001°)
5.88843655355583e+004	(5.56208472992910e+000dB,1.17871301357721e+001°)
