Freq.	V(vout)
6.76082975391976e+003	(1.18836923964258e+001dB,9.88792059856709e+000°)
6.91830970918931e+003	(1.19739715192936e+001dB,9.11361140328721e+000°)
7.07945784384132e+003	(1.20583606198803e+001dB,8.30767770800959e+000°)
7.24435960074984e+003	(1.21365495157925e+001dB,7.47213015544001e+000°)
7.41310241300911e+003	(1.22082457515327e+001dB,6.60917970805679e+000°)
7.58577575029177e+003	(1.22731784610939e+001dB,5.72123009775315e+000°)
7.76247116628685e+003	(1.23311021714313e+001dB,4.81086644042171e+000°)
7.94328234724275e+003	(1.23818004446980e+001dB,3.88083998081639e+000°)
8.12830516164092e+003	(1.24250892535127e+001dB,2.93404906962115e+000°)
8.31763771102664e+003	(1.24608199847109e+001dB,1.97351661974256e+000°)
8.51138038202369e+003	(1.24888819734153e+001dB,1.00236443415699e+000°)
8.70963589956073e+003	(1.25092044809099e+001dB,2.37849340372913e-002°)
8.91250938133738e+003	(1.25217580463429e+001dB,-9.58989065882880e-001°)
9.12010839355902e+003	(1.25265551629598e+001dB,-1.94271579614350e+000°)
9.33254300796983e+003	(1.25236502532284e+001dB,-2.92417638885810e+000°)
9.54992586021428e+003	(1.25131389424610e+001dB,-3.90020633444834e+000°)
9.77237220955802e+003	(1.24951566558060e+001dB,-4.86772574091867e+000°)
9.99999999999991e+003	(1.24698765872092e+001dB,-5.82376765486757e+000°)
1.02329299228075e+004	(1.24375071097200e+001dB,-6.76550379411739e+000°)
1.04712854805089e+004	(1.23982887131970e+001dB,-7.69026715937068e+000°)
1.07151930523760e+004	(1.23524905672612e+001dB,-8.59557112824231e+000°)
1.09647819614318e+004	(1.23004068138929e+001dB,-9.47912478013940e+000°)
1.12201845430195e+004	(1.22423526953980e+001dB,-1.03388443456107e+001°)
1.14815362149687e+004	(1.21786606199992e+001dB,-1.11728608106765e+001°)
1.17489755493952e+004	(1.21096762597317e+001dB,-1.19795238284615e+001°)
1.20226443461740e+004	(1.20357547645376e+001dB,-1.27574021922651e+001°)
1.23026877081237e+004	(1.19572571634613e+001dB,-1.35052812030619e+001°)
1.25892541179416e+004	(1.18745470096246e+001dB,-1.42221573193678e+001°)
1.28824955169312e+004	(1.17879873111446e+001dB,-1.49072305091379e+001°)
1.31825673855640e+004	(1.16979377761094e+001dB,-1.55598947339309e+001°)
1.34896288259164e+004	(1.16047523867759e+001dB,-1.61797269879952e+001°)
1.38038426460287e+004	(1.15087773067257e+001dB,-1.67664752927125e+001°)
1.41253754462274e+004	(1.14103491150745e+001dB,-1.73200460136941e+001°)
1.44543977074591e+004	(1.13097933540779e+001dB,-1.78404908273215e+001°)
1.47910838816819e+004	(1.12074233705978e+001dB,-1.83279936189100e+001°)
1.51356124843619e+004	(1.11035394277646e+001dB,-1.87828575487054e+001°)
1.54881661891247e+004	(1.09984280606108e+001dB,-1.92054924768292e+001°)
1.58489319246110e+004	(1.08923616482346e+001dB,-1.95964028957464e+001°)
1.62181009735891e+004	(1.07855981749482e+001dB,-1.99561764800020e+001°)
1.65958690743755e+004	(1.06783811536247e+001dB,-2.02854733285767e+001°)
1.69824365246173e+004	(1.05709396858724e+001dB,-2.05850159455768e+001°)
1.73780082874936e+004	(1.04634886355326e+001dB,-2.08555799801428e+001°)
1.77827941003891e+004	(1.03562288941450e+001dB,-2.10979857262432e+001°)
1.81970085860997e+004	(1.02493477193174e+001dB,-2.13130903670857e+001°)
1.86208713666285e+004	(1.01430191292629e+001dB,-2.15017809367845e+001°)
1.90546071796323e+004	(1.00374043390384e+001dB,-2.16649679631961e+001°)
1.94984459975803e+004	(9.93265222617403e+000dB,-2.18035797499799e+001°)
1.99526231496886e+004	(9.82889981538293e+000dB,-2.19185572524703e+001°)
2.04173794466951e+004	(9.72627277385868e+000dB,-2.20108495004222e+001°)
2.08929613085402e+004	(9.62488591028601e+000dB,-2.20814095206947e+001°)
2.13796208950221e+004	(9.52484367211541e+000dB,-2.21311907141182e+001°)
2.18776162394953e+004	(9.42624063688059e+000dB,-2.21611436428323e+001°)
2.23872113856832e+004	(9.32916199438361e+000dB,-2.21722131870231e+001°)
2.29086765276775e+004	(9.23368401744825e+000dB,-2.21653360330165e+001°)
2.34422881531990e+004	(9.13987451966330e+000dB,-2.21414384579188e+001°)
2.39883291901947e+004	(9.04779329912011e+000dB,-2.21014343792955e+001°)
2.45470891568501e+004	(8.95749256761044e+000dB,-2.20462236416442e+001°)
2.51188643150956e+004	(8.86901736510669e+000dB,-2.19766905145571e+001°)
2.57039578276884e+004	(8.78240595961291e+000dB,-2.18937023804315e+001°)
2.63026799189536e+004	(8.69769023266567e+000dB,-2.17981085923266e+001°)
2.69153480392689e+004	(8.61489605089238e+000dB,-2.16907394850695e+001°)
2.75422870333814e+004	(8.53404362411190e+000dB,-2.15724055249552e+001°)
2.81838293126443e+004	(8.45514785049994e+000dB,-2.14438965853755e+001°)
2.88403150312658e+004	(8.37821864934793e+000dB,-2.13059813374495e+001°)
2.95120922666636e+004	(8.30326128192682e+000dB,-2.11594067462252e+001°)
3.01995172040199e+004	(8.23027666093435e+000dB,-2.10048976642947e+001°)
3.09029543251356e+004	(8.15926164895984e+000dB,-2.08431565157311e+001°)
3.16227766016835e+004	(8.09020934635014e+000dB,-2.06748630641332e+001°)
3.23593656929625e+004	(8.02310936880843e+000dB,-2.05006742592758e+001°)
3.31131121482588e+004	(7.95794811500495e+000dB,-2.03212241574295e+001°)
3.38844156139199e+004	(7.89470902443041e+000dB,-2.01371239108518e+001°)
3.46736850452528e+004	(7.83337282567846e+000dB,-1.99489618222887e+001°)
3.54813389233572e+004	(7.77391777530526e+000dB,-1.97573034605678e+001°)
3.63078054770098e+004	(7.71631988738238e+000dB,-1.95626918335435e+001°)
3.71535229097169e+004	(7.66055315383441e+000dB,-1.93656476147699e+001°)
3.80189396320557e+004	(7.60658975563464e+000dB,-1.91666694203611e+001°)
3.89045144994277e+004	(7.55440026492043e+000dB,-1.89662341325447e+001°)
3.98107170553493e+004	(7.50395383808517e+000dB,-1.87647972664447e+001°)
4.07380277804108e+004	(7.45521839990393e+000dB,-1.85627933766545e+001°)
4.16869383470331e+004	(7.40816081875529e+000dB,-1.83606365001742e+001°)
4.26579518801588e+004	(7.36274707301163e+000dB,-1.81587206323140e+001°)
4.36515832240161e+004	(7.31894240868334e+000dB,-1.79574202321903e+001°)
4.46683592150958e+004	(7.27671148841831e+000dB,-1.77570907544848e+001°)
4.57088189614870e+004	(7.23601853197588e+000dB,-1.75580692041934e+001°)
4.67735141287193e+004	(7.19682744831392e+000dB,-1.73606747111557e+001°)
4.78630092322633e+004	(7.15910195944724e+000dB,-1.71652091212481e+001°)
4.89778819368441e+004	(7.12280571625591e+000dB,-1.69719576012159e+001°)
5.01187233627267e+004	(7.08790240644134e+000dB,-1.67811892542405e+001°)
5.12861383991359e+004	(7.05435585484680e+000dB,-1.65931577434622e+001°)
5.24807460249767e+004	(7.02213011637665e+000dB,-1.64081019208173e+001°)
5.37031796370247e+004	(6.99118956176427e+000dB,-1.62262464587014e+001°)
5.49540873857619e+004	(6.96149895645321e+000dB,-1.60478024821240e+001°)
5.62341325190343e+004	(6.93302353286830e+000dB,-1.58729681991867e+001°)
5.75439937337151e+004	(6.90572905636366e+000dB,-1.57019295278828e+001°)
5.88843655355583e+004	(6.87958188514328e+000dB,-1.55348607173886e+001°)
6.02559586074351e+004	(6.85454902445539e+000dB,-1.53719249621869e+001°)
6.16595001861475e+004	(6.83059817536692e+000dB,-1.52132750075333e+001°)
6.30957344480186e+004	(6.80769777842589e+000dB,-1.50590537449452e+001°)
6.45654229034648e+004	(6.78581705252042e+000dB,-1.49093947965566e+001°)
6.60693448007589e+004	(6.76492602924189e+000dB,-1.47644230873411e+001°)
6.76082975391974e+004	(6.74499558305602e+000dB,-1.46242554043592e+001°)
6.91830970918929e+004	(6.72599745758297e+000dB,-1.44890009423330e+001°)
7.07945784384130e+004	(6.70790428828002e+000dB,-1.43587618349899e+001°)
7.24435960074982e+004	(6.69068962181503e+000dB,-1.42336336717497e+001°)
7.41310241300909e+004	(6.67432793241065e+000dB,-1.41137059994519e+001°)
7.58577575029175e+004	(6.65879463543051e+000dB,-1.39990628089353e+001°)
7.76247116628683e+004	(6.64406609846972e+000dB,-1.38897830063894e+001°)
7.94328234724272e+004	(6.63011965020191e+000dB,-1.37859408694940e+001°)
8.12830516164090e+004	(6.61693358722506e+000dB,-1.36876064884555e+001°)
8.31763771102661e+004	(6.60448717913760e+000dB,-1.35948461921273e+001°)
8.51138038202367e+004	(6.59276067206583e+000dB,-1.35077229594791e+001°)
8.70963589956071e+004	(6.58173529085287e+000dB,-1.34262968167448e+001°)
8.91250938133735e+004	(6.57139324010828e+000dB,-1.33506252206388e+001°)
9.12010839355899e+004	(6.56171770430749e+000dB,-1.32807634280830e+001°)
9.33254300796980e+004	(6.55269284711870e+000dB,-1.32167648529356e+001°)
9.54992586021425e+004	(6.54430381012583e+000dB,-1.31586814102505e+001°)
9.77237220955799e+004	(6.53653671110469e+000dB,-1.31065638486349e+001°)
1.00000000000000e+005	(6.52937864200089e+000dB,-1.30604620713022e+001°)
Step Information: Run=4  (Run: 4/18)
1.00000000000000e+001	(1.53225391554650e+001dB,5.09115722895849e+001°)
1.02329299228075e+001	(1.54831685405298e+001dB,5.09735382596675e+001°)
1.04712854805090e+001	(1.56443125555722e+001dB,5.10197396412755e+001°)
1.07151930523761e+001	(1.58059130107146e+001dB,5.10500652397057e+001°)
1.09647819614319e+001	(1.59679116331785e+001dB,5.10644109614803e+001°)
1.12201845430196e+001	(1.61302500740886e+001dB,5.10626796259776e+001°)
1.14815362149688e+001	(1.62928699123707e+001dB,5.10447807942057e+001°)
1.17489755493953e+001	(1.64557126560755e+001dB,5.10106306161612e+001°)
1.20226443461741e+001	(1.66187197414746e+001dB,5.09601516980096e+001°)
1.23026877081238e+001	(1.67818325302818e+001dB,5.08932729901279e+001°)
1.25892541179417e+001	(1.69449923053613e+001dB,5.08099296968423e+001°)
1.28824955169313e+001	(1.71081402652926e+001dB,5.07100632084990e+001°)
1.31825673855641e+001	(1.72712175181620e+001dB,5.05936210563008e+001°)
1.34896288259165e+001	(1.74341650749560e+001dB,5.04605568901443e+001°)
1.38038426460288e+001	(1.75969238429320e+001dB,5.03108304794929e+001°)
1.41253754462275e+001	(1.77594346193389e+001dB,5.01444077371191e+001°)
1.44543977074593e+001	(1.79216380858606e+001dB,4.99612607653519e+001°)
1.47910838816821e+001	(1.80834748041480e+001dB,4.97613679242643e+001°)
1.51356124843621e+001	(1.82448852128006e+001dB,4.95447139210351e+001°)
1.54881661891248e+001	(1.84058096261516e+001dB,4.93112899195215e+001°)
1.58489319246111e+001	(1.85661882351972e+001dB,4.90610936688768e+001°)
1.62181009735893e+001	(1.87259611110033e+001dB,4.87941296498488e+001°)
1.65958690743756e+001	(1.88850682109036e+001dB,4.85104092371971e+001°)
1.69824365246174e+001	(1.90434493877918e+001dB,4.82099508764677e+001°)
1.73780082874937e+001	(1.92010444027864e+001dB,4.78927802731727e+001°)
1.77827941003892e+001	(1.93577929415292e+001dB,4.75589305922300e+001°)
1.81970085860998e+001	(1.95136346343516e+001dB,4.72084426653320e+001°)
1.86208713666287e+001	(1.96685090805155e+001dB,4.68413652037354e+001°)
1.90546071796325e+001	(1.98223558767078e+001dB,4.64577550137947e+001°)
1.94984459975804e+001	(1.99751146499307e+001dB,4.60576772123994e+001°)
1.99526231496888e+001	(2.01267250948963e+001dB,4.56412054393357e+001°)
2.04173794466953e+001	(2.02771270159929e+001dB,4.52084220634568e+001°)
2.08929613085404e+001	(2.04262603738488e+001dB,4.47594183794422e+001°)
2.13796208950223e+001	(2.05740653364727e+001dB,4.42942947918311e+001°)
2.18776162394955e+001	(2.07204823349048e+001dB,4.38131609829569e+001°)
2.23872113856834e+001	(2.08654521232560e+001dB,4.33161360613678e+001°)
2.29086765276777e+001	(2.10089158429679e+001dB,4.28033486873183e+001°)
2.34422881531992e+001	(2.11508150910646e+001dB,4.22749371719417e+001°)
2.39883291901949e+001	(2.12910919921153e+001dB,4.17310495467803e+001°)
2.45470891568503e+001	(2.14296892735709e+001dB,4.11718436004545e+001°)
2.51188643150958e+001	(2.15665503440778e+001dB,4.05974868793958e+001°)
2.57039578276886e+001	(2.17016193743201e+001dB,4.00081566497604e+001°)
2.63026799189538e+001	(2.18348413798858e+001dB,3.94040398178677e+001°)
2.69153480392691e+001	(2.19661623055988e+001dB,3.87853328067886e+001°)
2.75422870333816e+001	(2.20955291107130e+001dB,3.81522413870242e+001°)
2.81838293126445e+001	(2.22228898543174e+001dB,3.75049804595844e+001°)
2.88403150312660e+001	(2.23481937802616e+001dB,3.68437737901718e+001°)
2.95120922666638e+001	(2.24713914008794e+001dB,3.61688536936259e+001°)
3.01995172040201e+001	(2.25924345787573e+001dB,3.54804606682516e+001°)
3.09029543251359e+001	(2.27112766057777e+001dB,3.47788429801655e+001°)
3.16227766016838e+001	(2.28278722786552e+001dB,3.40642561983200e+001°)
3.23593656929628e+001	(2.29421779701786e+001dB,3.33369626814130e+001°)
3.31131121482591e+001	(2.30541516953818e+001dB,3.25972310184474e+001°)
3.38844156139202e+001	(2.31637531718816e+001dB,3.18453354252648e+001°)
3.46736850452531e+001	(2.32709438736443e+001dB,3.10815550999327e+001°)
3.54813389233575e+001	(2.33756870774846e+001dB,3.03061735404040e+001°)
3.63078054770101e+001	(2.34779479016398e+001dB,2.95194778283900e+001°)
3.71535229097172e+001	(2.35776933358225e+001dB,2.87217578838731e+001°)
3.80189396320561e+001	(2.36748922622182e+001dB,2.79133056951364e+001°)
3.89045144994280e+001	(2.37695154669626e+001dB,2.70944145295923e+001°)
3.98107170553497e+001	(2.38615356417199e+001dB,2.62653781310400e+001°)
4.07380277804112e+001	(2.39509273750624e+001dB,2.54264899092741e+001°)
4.16869383470335e+001	(2.40376671334468e+001dB,2.45780421281918e+001°)
4.26579518801592e+001	(2.41217332316758e+001dB,2.37203250987033e+001°)
4.36515832240165e+001	(2.42031057928290e+001dB,2.28536263828382e+001°)
4.46683592150962e+001	(2.42817666977494e+001dB,2.19782300154490e+001°)
4.57088189614874e+001	(2.43576995242633e+001dB,2.10944157498595e+001°)
4.67735141287197e+001	(2.44308894764123e+001dB,2.02024583336692e+001°)
4.78630092322638e+001	(2.45013233040661e+001dB,1.93026268207274e+001°)
4.89778819368445e+001	(2.45689892133731e+001dB,1.83951839250243e+001°)
5.01187233627271e+001	(2.46338767685883e+001dB,1.74803854219208e+001°)
5.12861383991364e+001	(2.46959767858952e+001dB,1.65584796017581e+001°)
5.24807460249772e+001	(2.47552812199039e+001dB,1.56297067804605e+001°)
5.37031796370252e+001	(2.48117830435714e+001dB,1.46942988712769e+001°)
5.49540873857624e+001	(2.48654761223379e+001dB,1.37524790213041e+001°)
5.62341325190348e+001	(2.49163550833184e+001dB,1.28044613159114e+001°)
5.75439937337156e+001	(2.49644151804200e+001dB,1.18504505536404e+001°)
5.88843655355588e+001	(2.50096521562806e+001dB,1.08906420936067e+001°)
6.02559586074357e+001	(2.50520621019384e+001dB,9.92522177687136e+000°)
6.16595001861481e+001	(2.50916413151496e+001dB,8.95436592270975e+000°)
6.30957344480192e+001	(2.51283861582676e+001dB,7.97824140016305e+000°)
6.45654229034654e+001	(2.51622929165896e+001dB,6.99700577474443e+000°)
6.60693448007595e+001	(2.51933576580578e+001dB,6.01080752967420e+000°)
6.76082975391980e+001	(2.52215760951814e+001dB,5.01978636054929e+000°)
6.91830970918935e+001	(2.52469434500152e+001dB,4.02407354191328e+000°)
7.07945784384136e+001	(2.52694543229988e+001dB,3.02379236378460e+000°)
7.24435960074988e+001	(2.52891025664221e+001dB,2.01905863582624e+000°)
7.41310241300916e+001	(2.53058811632437e+001dB,1.00998125649914e+000°)
7.58577575029182e+001	(2.53197821119430e+001dB,-3.33715576557147e-003°)
7.76247116628690e+001	(2.53307963180460e+001dB,-1.02079957261380e+000°)
7.94328234724279e+001	(2.53389134929135e+001dB,-2.04231381051689e+000°)
8.12830516164097e+001	(2.53441220603383e+001dB,-3.06779173391276e+000°)
8.31763771102669e+001	(2.53464090714467e+001dB,-4.09714841061655e+000°)
8.51138038202374e+001	(2.53457601283537e+001dB,-5.13030122353330e+000°)
8.70963589956078e+001	(2.53421593169750e+001dB,-6.16716894283959e+000°)
8.91250938133743e+001	(2.53355891493500e+001dB,-7.20767076291121e+000°)
9.12010839355907e+001	(2.53260305157848e+001dB,-8.25172530836729e+000°)
9.33254300796988e+001	(2.53134626470792e+001dB,-9.29924961367338e+000°)
9.54992586021433e+001	(2.52978630870547e+001dB,-1.03501580808063e+001°)
9.77237220955808e+001	(2.52792076755575e+001dB,-1.14043614195251e+001°)
9.99999999999997e+001	(2.52574705420653e+001dB,-1.24617655748232e+001°)
1.02329299228075e+002	(2.52326241099819e+001dB,-1.35222706461547e+001°)
1.04712854805090e+002	(2.52046391116625e+001dB,-1.45857698030281e+001°)
1.07151930523760e+002	(2.51734846141645e+001dB,-1.56521482015576e+001°)
1.09647819614318e+002	(2.51391280556780e+001dB,-1.67212819065347e+001°)
1.12201845430196e+002	(2.51015352925439e+001dB,-1.77930368235489e+001°)
1.14815362149688e+002	(2.50606706567253e+001dB,-1.88672676456325e+001°)
1.17489755493953e+002	(2.50164970235481e+001dB,-1.99438168188369e+001°)
1.20226443461741e+002	(2.49689758894901e+001dB,-2.10225135310568e+001°)
1.23026877081238e+002	(2.49180674597431e+001dB,-2.21031727283131e+001°)
1.25892541179416e+002	(2.48637307452366e+001dB,-2.31855941625717e+001°)
1.28824955169313e+002	(2.48059236687606e+001dB,-2.42695614750211e+001°)
1.31825673855640e+002	(2.47446031797864e+001dB,-2.53548413185525e+001°)
1.34896288259165e+002	(2.46797253775370e+001dB,-2.64411825229754e+001°)
1.38038426460288e+002	(2.46112456418233e+001dB,-2.75283153062689e+001°)
1.41253754462275e+002	(2.45391187711184e+001dB,-2.86159505349053e+001°)
1.44543977074592e+002	(2.44632991273103e+001dB,-2.97037790359866e+001°)
1.47910838816820e+002	(2.43837407865385e+001dB,-3.07914709636203e+001°)
1.51356124843620e+002	(2.43003976954916e+001dB,-3.18786752216090e+001°)
1.54881661891248e+002	(2.42132238325197e+001dB,-3.29650189441590e+001°)
1.58489319246111e+002	(2.41221733728957e+001dB,-3.40501070359202e+001°)
1.62181009735892e+002	(2.40272008575455e+001dB,-3.51335217722531e+001°)
1.65958690743755e+002	(2.39282613645606e+001dB,-3.62148224601906e+001°)
1.69824365246174e+002	(2.38253106828058e+001dB,-3.72935451601230e+001°)
1.73780082874937e+002	(2.37183054869401e+001dB,-3.83692024677834e+001°)
1.77827941003892e+002	(2.36072035131836e+001dB,-3.94412833556614e+001°)
1.81970085860998e+002	(2.34919637351800e+001dB,-4.05092530725264e+001°)
1.86208713666286e+002	(2.33725465393388e+001dB,-4.15725530993001e+001°)
1.90546071796324e+002	(2.32489138990675e+001dB,-4.26306011590917e+001°)
1.94984459975804e+002	(2.31210295473553e+001dB,-4.36827912788026e+001°)
1.99526231496887e+002	(2.29888591472109e+001dB,-4.47284938993178e+001°)
2.04173794466952e+002	(2.28523704595172e+001dB,-4.57670560309451e+001°)
2.08929613085403e+002	(2.27115335079267e+001dB,-4.67978014504331e+001°)
2.13796208950222e+002	(2.25663207404846e+001dB,-4.78200309356028e+001°)
2.18776162394954e+002	(2.24167071877454e+001dB,-4.88330225333706e+001°)
2.23872113856833e+002	(2.22626706172185e+001dB,-4.98360318567167e+001°)
2.29086765276776e+002	(2.21041916840675e+001dB,-5.08282924059721e+001°)
2.34422881531991e+002	(2.19412540780663e+001dB,-5.18090159096549e+001°)
2.39883291901948e+002	(2.17738446669099e+001dB,-5.27773926799841e+001°)
2.45470891568502e+002	(2.16019536360682e+001dB,-5.37325919781400e+001°)
2.51188643150957e+002	(2.14255746254687e+001dB,-5.46737623843179e+001°)
2.57039578276885e+002	(2.12447048633963e+001dB,-5.56000321676484e+001°)
2.63026799189537e+002	(2.10593452980999e+001dB,-5.65105096511186e+001°)
2.69153480392690e+002	(2.08695007277095e+001dB,-5.74042835667441e+001°)
2.75422870333816e+002	(2.06751799291795e+001dB,-5.82804233963964e+001°)
2.81838293126444e+002	(2.04763957870951e+001dB,-5.91379796939083e+001°)
2.88403150312659e+002	(2.02731654233056e+001dB,-5.99759843843482e+001°)
2.95120922666637e+002	(2.00655103284846e+001dB,-6.07934510366967e+001°)
3.01995172040200e+002	(1.98534564968570e+001dB,-6.15893751065788e+001°)
3.09029543251358e+002	(1.96370345654851e+001dB,-6.23627341462165e+001°)
3.16227766016837e+002	(1.94162799596671e+001dB,-6.31124879793883e+001°)
3.23593656929627e+002	(1.91912330461714e+001dB,-6.38375788399324e+001°)
3.31131121482590e+002	(1.89619392962076e+001dB,-6.45369314732306e+001°)
3.38844156139201e+002	(1.87284494602290e+001dB,-6.52094532011874e+001°)
3.46736850452530e+002	(1.84908197568547e+001dB,-6.58540339525103e+001°)
3.54813389233574e+002	(1.82491120784073e+001dB,-6.64695462616195e+001°)
3.63078054770100e+002	(1.80033942157723e+001dB,-6.70548452413277e+001°)
3.71535229097171e+002	(1.77537401054959e+001dB,-6.76087685365605e+001°)
3.80189396320559e+002	(1.75002301022481e+001dB,-6.81301362688834e+001°)
3.89045144994279e+002	(1.72429512799814e+001dB,-6.86177509845174e+001°)
3.98107170553495e+002	(1.69819977652976e+001dB,-6.90703976219091e+001°)
4.07380277804111e+002	(1.67174711067007e+001dB,-6.94868435188316e+001°)
4.16869383470333e+002	(1.64494806835342e+001dB,-6.98658384834806e+001°)
4.26579518801591e+002	(1.61781441584789e+001dB,-7.02061149591633e+001°)
4.36515832240164e+002	(1.59035879774868e+001dB,-7.05063883179994e+001°)
4.46683592150961e+002	(1.56259479209447e+001dB,-7.07653573256142e+001°)
4.57088189614873e+002	(1.53453697096526e+001dB,-7.09817048261512e+001°)
4.67735141287196e+002	(1.50620096688541e+001dB,-7.11540987050716e+001°)
4.78630092322636e+002	(1.47760354530145e+001dB,-7.12811931961517e+001°)
4.89778819368444e+002	(1.44876268332778e+001dB,-7.13616306087948e+001°)
5.01187233627270e+002	(1.41969765484892e+001dB,-7.13940435621506e+001°)
5.12861383991362e+002	(1.39042912192905e+001dB,-7.13770578234504e+001°)
5.24807460249770e+002	(1.36097923230207e+001dB,-7.13092958591704e+001°)
5.37031796370250e+002	(1.33137172249165e+001dB,-7.11893812188115e+001°)
5.49540873857622e+002	(1.30163202583346e+001dB,-7.10159438817443e+001°)
5.62341325190346e+002	(1.27178738433426e+001dB,-7.07876267070986e+001°)
5.75439937337154e+002	(1.24186696289806e+001dB,-7.05030931342540e+001°)
5.88843655355586e+002	(1.21190196397330e+001dB,-7.01610362860557e+001°)
6.02559586074355e+002	(1.18192574012291e+001dB,-6.97601896271806e+001°)
6.16595001861479e+002	(1.15197390139302e+001dB,-6.92993393245320e+001°)
6.30957344480190e+002	(1.12208441365913e+001dB,-6.87773384433743e+001°)
6.45654229034652e+002	(1.09229768337446e+001dB,-6.81931230900736e+001°)
6.60693448007592e+002	(1.06265662335370e+001dB,-6.75457305776097e+001°)
6.76082975391978e+002	(1.03320669342800e+001dB,-6.68343196412177e+001°)
6.91830970918933e+002	(1.00399590904937e+001dB,-6.60581926665089e+001°)
7.07945784384134e+002	(9.75074810263648e+000dB,-6.52168198094968e+001°)
7.24435960074986e+002	(9.46496382986150e+000dB,-6.43098647861382e+001°)
7.41310241300914e+002	(9.18315924293882e+000dB,-6.33372119884596e+001°)
7.58577575029180e+002	(8.90590843594611e+000dB,-6.22989944468647e+001°)
7.76247116628688e+002	(8.63380392156146e+000dB,-6.11956220077088e+001°)
7.94328234724277e+002	(8.36745314685485e+000dB,-6.00278089381347e+001°)
8.12830516164095e+002	(8.10747418529421e+000dB,-5.87966000158359e+001°)
8.31763771102666e+002	(7.85449058686348e+000dB,-5.75033940220518e+001°)
8.51138038202372e+002	(7.60912540184769e+000dB,-5.61499634465689e+001°)
8.70963589956076e+002	(7.37199443439379e+000dB,-5.47384691503280e+001°)
8.91250938133741e+002	(7.14369882797927e+000dB,-5.32714687313627e+001°)
9.12010839355905e+002	(6.92481713403369e+000dB,-5.17519174184838e+001°)
9.33254300796986e+002	(6.71589706384850e+000dB,-5.01831604856550e+001°)
9.54992586021431e+002	(6.51744716848139e+000dB,-4.85689164430845e+001°)
9.77237220955805e+002	(6.32992872706199e+000dB,-4.69132506145377e+001°)
9.99999999999994e+002	(6.15374814620932e+000dB,-4.52205391397325e+001°)
1.02329299228075e+003	(5.98925017826739e+000dB,-4.34954239207291e+001°)
1.04712854805089e+003	(5.83671225108771e+000dB,-4.17427595274217e+001°)
1.07151930523760e+003	(5.69634016625689e+000dB,-3.99675535487821e+001°)
1.09647819614318e+003	(5.56826536724645e+000dB,-3.81749022807600e+001°)
1.12201845430196e+003	(5.45254390741356e+000dB,-3.63699239397270e+001°)
1.14815362149688e+003	(5.34915716549502e+000dB,-3.45576917519908e+001°)
1.17489755493952e+003	(5.25801426993683e+000dB,-3.27431692784871e+001°)
1.20226443461741e+003	(5.17895611031537e+000dB,-3.09311501883393e+001°)
1.23026877081237e+003	(5.11176074106008e+000dB,-2.91262044106175e+001°)
1.25892541179416e+003	(5.05614992525557e+000dB,-2.73326321990649e+001°)
1.28824955169313e+003	(5.01179652818510e+000dB,-2.55544271780448e+001°)
1.31825673855640e+003	(4.97833245299018e+000dB,-2.37952489419954e+001°)
1.34896288259165e+003	(4.95535681371317e+000dB,-2.20584052965308e+001°)
1.38038426460288e+003	(4.94244406156983e+000dB,-2.03468437924329e+001°)
1.41253754462275e+003	(4.93915181476750e+000dB,-1.86631518404881e+001°)
1.44543977074592e+003	(4.94502818605078e+000dB,-1.70095644211859e+001°)
1.47910838816820e+003	(4.95961845084503e+000dB,-1.53879782239802e+001°)
1.51356124843620e+003	(4.98247094821123e+000dB,-1.37999709623030e+001°)
1.54881661891247e+003	(5.01314215340772e+000dB,-1.22468246021737e+001°)
1.58489319246110e+003	(5.05120090218929e+000dB,-1.07295512991031e+001°)
1.62181009735892e+003	(5.09623178152467e+000dB,-9.24892094321548e+000°)
1.65958690743755e+003	(5.14783772851480e+000dB,-7.80548934942715e+000°)
1.69824365246173e+003	(5.20564189898535e+000dB,-6.39962628303453e+000°)
1.73780082874936e+003	(5.26928888006901e+000dB,-5.03154266864336e+000°)
1.77827941003891e+003	(5.33844532797844e+000dB,-3.70131648233094e+000°)
1.81970085860997e+003	(5.41280011415879e+000dB,-2.40891696650803e+000°)
1.86208713666286e+003	(5.49206406119289e+000dB,-1.15422692995829e+000°)
1.90546071796323e+003	(5.57596934524957e+000dB,6.29370000363438e-002°)
1.94984459975803e+003	(5.66426863543145e+000dB,1.24280622105657e+000°)
1.99526231496887e+003	(5.75673403286455e+000dB,2.38564407450802e+000°)
2.04173794466952e+003	(5.85315586438845e+000dB,3.49173176926380e+000°)
2.08929613085403e+003	(5.95334137771650e+000dB,4.56135620240758e+000°)
2.13796208950222e+003	(6.05711337727227e+000dB,5.59479954498836e+000°)
2.18776162394954e+003	(6.16430883278526e+000dB,6.59233044615890e+000°)
2.23872113856832e+003	(6.27477748627847e+000dB,7.55419670246166e+000°)
2.29086765276776e+003	(6.38838047735669e+000dB,8.48061923854187e+000°)
2.34422881531991e+003	(6.50498900171912e+000dB,9.37178724965005e+000°)
2.39883291901947e+003	(6.62448301354376e+000dB,1.02278543636602e+001°)
2.45470891568501e+003	(6.74674997877682e+000dB,1.10489356899264e+001°)
2.51188643150956e+003	(6.87168368334507e+000dB,1.18351056333145e+001°)
2.57039578276885e+003	(6.99918309782702e+000dB,1.25863963635539e+001°)
2.63026799189536e+003	(7.12915129810224e+000dB,1.33027968421953e+001°)
