Freq.	V(n004)/V(n001)
3.80189396320557e+004	(-2.84075452784837e+001dB,8.40188179271152e+001°)
3.89045144994277e+004	(-2.82090967095970e+001dB,8.38816995573334e+001°)
3.98107170553493e+004	(-2.80107205106412e+001dB,8.37414002946413e+001°)
4.07380277804108e+004	(-2.78124200218934e+001dB,8.35978502033551e+001°)
4.16869383470331e+004	(-2.76141987345867e+001dB,8.34509779363521e+001°)
4.26579518801588e+004	(-2.74160602969528e+001dB,8.33007107170060e+001°)
4.36515832240161e+004	(-2.72180085211618e+001dB,8.31469743245611e+001°)
4.46683592150958e+004	(-2.70200473905188e+001dB,8.29896930784602e+001°)
4.57088189614870e+004	(-2.68221810662810e+001dB,8.28287898244638e+001°)
4.67735141287193e+004	(-2.66244138953114e+001dB,8.26641859213233e+001°)
4.78630092322633e+004	(-2.64267504181251e+001dB,8.24958012288946e+001°)
4.89778819368441e+004	(-2.62291953766304e+001dB,8.23235540962196e+001°)
5.01187233627267e+004	(-2.60317537225012e+001dB,8.21473613526768e+001°)
5.12861383991359e+004	(-2.58344306260220e+001dB,8.19671382991010e+001°)
5.24807460249767e+004	(-2.56372314847026e+001dB,8.17827987008278e+001°)
5.37031796370247e+004	(-2.54401619327785e+001dB,8.15942547823444e+001°)
5.49540873857619e+004	(-2.52432278506115e+001dB,8.14014172238579e+001°)
5.62341325190343e+004	(-2.50464353742630e+001dB,8.12041951596400e+001°)
5.75439937337151e+004	(-2.48497909062591e+001dB,8.10024961782528e+001°)
5.88843655355583e+004	(-2.46533011252752e+001dB,8.07962263257064e+001°)
6.02559586074351e+004	(-2.44569729974325e+001dB,8.05852901099360e+001°)
6.16595001861475e+004	(-2.42608137868512e+001dB,8.03695905089073e+001°)
6.30957344480186e+004	(-2.40648310675381e+001dB,8.01490289809065e+001°)
6.45654229034648e+004	(-2.38690327345978e+001dB,7.99235054782004e+001°)
6.60693448007589e+004	(-2.36734270162471e+001dB,7.96929184633819e+001°)
6.76082975391974e+004	(-2.34780224861584e+001dB,7.94571649296788e+001°)
6.91830970918929e+004	(-2.32828280757340e+001dB,7.92161404245170e+001°)
7.07945784384130e+004	(-2.30878530870332e+001dB,7.89697390770121e+001°)
7.24435960074982e+004	(-2.28931072057592e+001dB,7.87178536298899e+001°)
7.41310241300909e+004	(-2.26986005142970e+001dB,7.84603754751104e+001°)
7.58577575029175e+004	(-2.25043435054288e+001dB,7.81971946950055e+001°)
7.76247116628683e+004	(-2.23103470957033e+001dB,7.79282001073776e+001°)
7.94328234724272e+004	(-2.21166226395646e+001dB,7.76532793163705e+001°)
8.12830516164090e+004	(-2.19231819429514e+001dB,7.73723187686672e+001°)
8.31763771102661e+004	(-2.17300372776178e+001dB,7.70852038150564e+001°)
8.51138038202367e+004	(-2.15372013951700e+001dB,7.67918187782760e+001°)
8.70963589956071e+004	(-2.13446875413330e+001dB,7.64920470274463e+001°)
8.91250938133735e+004	(-2.11525094700082e+001dB,7.61857710581772e+001°)
9.12010839355899e+004	(-2.09606814575200e+001dB,7.58728725805629e+001°)
9.33254300796980e+004	(-2.07692183164681e+001dB,7.55532326135079e+001°)
9.54992586021425e+004	(-2.05781354098306e+001dB,7.52267315868526e+001°)
9.77237220955799e+004	(-2.03874486644312e+001dB,7.48932494513473e+001°)
9.99999999999988e+004	(-2.01971745843157e+001dB,7.45526657958505e+001°)
1.02329299228074e+005	(-2.00073302637964e+001dB,7.42048599738763e+001°)
1.04712854805089e+005	(-1.98179333999574e+001dB,7.38497112374589e+001°)
1.07151930523759e+005	(-1.96290023047050e+001dB,7.34870988803792e+001°)
1.09647819614317e+005	(-1.94405559161843e+001dB,7.31169023900197e+001°)
1.12201845430195e+005	(-1.92526138094580e+001dB,7.27390016082940e+001°)
1.14815362149687e+005	(-1.90651962064366e+001dB,7.23532769017057e+001°)
1.17489755493952e+005	(-1.88783239848310e+001dB,7.19596093408086e+001°)
1.20226443461740e+005	(-1.86920186860976e+001dB,7.15578808889058e+001°)
1.23026877081237e+005	(-1.85063025222029e+001dB,7.11479746002692e+001°)
1.25892541179415e+005	(-1.83211983811949e+001dB,7.07297748276776e+001°)
1.28824955169312e+005	(-1.81367298312271e+001dB,7.03031674393026e+001°)
1.31825673855639e+005	(-1.79529211231321e+001dB,6.98680400447761e+001°)
1.34896288259164e+005	(-1.77697971912901e+001dB,6.94242822301881e+001°)
1.38038426460287e+005	(-1.75873836526401e+001dB,6.89717858021983e+001°)
1.41253754462274e+005	(-1.74057068037309e+001dB,6.85104450401585e+001°)
1.44543977074591e+005	(-1.72247936155720e+001dB,6.80401569564788e+001°)
1.47910838816819e+005	(-1.70446717262580e+001dB,6.75608215646226e+001°)
1.51356124843619e+005	(-1.68653694311481e+001dB,6.70723421540482e+001°)
1.54881661891246e+005	(-1.66869156703198e+001dB,6.65746255713675e+001°)
1.58489319246109e+005	(-1.65093400133807e+001dB,6.60675825073740e+001°)
1.62181009735891e+005	(-1.63326726412646e+001dB,6.55511277883244e+001°)
1.65958690743754e+005	(-1.61569443249739e+001dB,6.50251806716474e+001°)
1.69824365246172e+005	(-1.59821864010642e+001dB,6.44896651437076e+001°)
1.73780082874935e+005	(-1.58084307437730e+001dB,6.39445102194237e+001°)
1.77827941003890e+005	(-1.56357097335770e+001dB,6.33896502421309e+001°)
1.81970085860996e+005	(-1.54640562221112e+001dB,6.28250251820977e+001°)
1.86208713666284e+005	(-1.52935034933122e+001dB,6.22505809325491e+001°)
1.90546071796322e+005	(-1.51240852206440e+001dB,6.16662696012745e+001°)
1.94984459975802e+005	(-1.49558354203529e+001dB,6.10720497961402e+001°)
1.99526231496885e+005	(-1.47887884006143e+001dB,6.04678869029274e+001°)
2.04173794466950e+005	(-1.46229787065514e+001dB,5.98537533531005e+001°)
2.08929613085401e+005	(-1.44584410610810e+001dB,5.92296288798606e+001°)
2.13796208950220e+005	(-1.42952103014801e+001dB,5.85955007600738e+001°)
2.18776162394952e+005	(-1.41333213117748e+001dB,5.79513640401094e+001°)
2.23872113856831e+005	(-1.39728089509232e+001dB,5.72972217430275e+001°)
2.29086765276774e+005	(-1.38137079767880e+001dB,5.66330850548811e+001°)
2.34422881531989e+005	(-1.36560529660680e+001dB,5.59589734878640e+001°)
2.39883291901946e+005	(-1.34998782302231e+001dB,5.52749150175928e+001°)
2.45470891568500e+005	(-1.33452177275246e+001dB,5.45809461921853e+001°)
2.51188643150955e+005	(-1.31921049714642e+001dB,5.38771122107208e+001°)
2.57039578276883e+005	(-1.30405729356205e+001dB,5.31634669685670e+001°)
2.63026799189535e+005	(-1.28906539552915e+001dB,5.24400730670427e+001°)
2.69153480392688e+005	(-1.27423796261341e+001dB,5.17070017852506e+001°)
2.75422870333813e+005	(-1.25957807001172e+001dB,5.09643330116334e+001°)
2.81838293126442e+005	(-1.24508869791078e+001dB,5.02121551330848e+001°)
2.88403150312657e+005	(-1.23077272064957e+001dB,4.94505648796802e+001°)
2.95120922666635e+005	(-1.21663289572304e+001dB,4.86796671228973e+001°)
3.01995172040197e+005	(-1.20267185267329e+001dB,4.78995746258244e+001°)
3.09029543251355e+005	(-1.18889208191210e+001dB,4.71104077436791e+001°)
3.16227766016834e+005	(-1.17529592352846e+001dB,4.63122940734083e+001°)
3.23593656929624e+005	(-1.16188555612926e+001dB,4.55053680513763e+001°)
3.31131121482586e+005	(-1.14866298577051e+001dB,4.46897704982712e+001°)
3.38844156139198e+005	(-1.13563003503180e+001dB,4.38656481109523e+001°)
3.46736850452527e+005	(-1.12278833229554e+001dB,4.30331529009108e+001°)
3.54813389233570e+005	(-1.11013930128418e+001dB,4.21924415798039e+001°)
3.63078054770096e+005	(-1.09768415091749e+001dB,4.13436748923192e+001°)
3.71535229097167e+005	(-1.08542386554482e+001dB,4.04870168976278e+001°)
3.80189396320556e+005	(-1.07335919561148e+001dB,3.96226342004202e+001°)
3.89045144994275e+005	(-1.06149064881012e+001dB,3.87506951332868e+001°)
3.98107170553492e+005	(-1.04981848177446e+001dB,3.78713688925058e+001°)
4.07380277804107e+005	(-1.03834269235878e+001dB,3.69848246293497e+001°)
4.16869383470329e+005	(-1.02706301255431e+001dB,3.60912304997221e+001°)
4.26579518801586e+005	(-1.01597890207732e+001dB,3.51907526749370e+001°)
4.36515832240160e+005	(-1.00508954266888e+001dB,3.42835543168177e+001°)
4.46683592150957e+005	(-9.94393833134398e+000dB,3.33697945204720e+001°)
4.57088189614868e+005	(-9.83890385145621e+000dB,3.24496272281619e+001°)
4.67735141287191e+005	(-9.73577519824263e+000dB,3.15232001180849e+001°)
4.78630092322631e+005	(-9.63453265115652e+000dB,3.05906534714212e+001°)
4.89778819368439e+005	(-9.53515353956320e+000dB,2.96521190215537e+001°)
5.01187233627265e+005	(-9.43761223231337e+000dB,2.87077187888031e+001°)
5.12861383991357e+005	(-9.34188013509587e+000dB,2.77575639042036e+001°)
5.24807460249765e+005	(-9.24792569540510e+000dB,2.68017534253623e+001°)
5.37031796370245e+005	(-9.15571441484917e+000dB,2.58403731474274e+001°)
5.49540873857616e+005	(-9.06520886851539e+000dB,2.48734944115386e+001°)
5.62341325190341e+005	(-8.97636873100953e+000dB,2.39011729130278e+001°)
5.75439937337148e+005	(-8.88915080876531e+000dB,2.29234475108177e+001°)
5.88843655355580e+005	(-8.80350907814670e+000dB,2.19403390392760e+001°)
6.02559586074349e+005	(-8.71939472888245e+000dB,2.09518491228883e+001°)
6.16595001861473e+005	(-8.63675621228936e+000dB,1.99579589936542e+001°)
6.30957344480184e+005	(-8.55553929377039e+000dB,1.89586283103874e+001°)
6.45654229034646e+005	(-8.47568710906573e+000dB,1.79537939783067e+001°)
6.60693448007586e+005	(-8.39714022372148e+000dB,1.69433689666567e+001°)
6.76082975391971e+005	(-8.31983669529124e+000dB,1.59272411212002e+001°)
6.91830970918926e+005	(-8.24371213781246e+000dB,1.49052719677134e+001°)
7.07945784384127e+005	(-8.16869978813563e+000dB,1.38772955016838e+001°)
7.24435960074979e+005	(-8.09473057376466e+000dB,1.28431169586576e+001°)
7.41310241300906e+005	(-8.02173318193936e+000dB,1.18025115587347e+001°)
7.58577575029172e+005	(-7.94963412976371e+000dB,1.07552232178886e+001°)
7.76247116628680e+005	(-7.87835783533140e+000dB,9.70096321782668e+000°)
7.94328234724269e+005	(-7.80782668987422e+000dB,8.63940882527628e+000°)
8.12830516164087e+005	(-7.73796113114406e+000dB,7.57020185060247e+000°)
8.31763771102658e+005	(-7.66867971837635e+000dB,6.49294713471925e+000°)
8.51138038202363e+005	(-7.59989920936485e+000dB,5.40721095232791e+000°)
8.70963589956067e+005	(-7.53153464040443e+000dB,4.31251931848623e+000°)
8.91250938133732e+005	(-7.46349941006572e+000dB,3.20835618455533e+000°)
9.12010839355895e+005	(-7.39570536804620e+000dB,2.09416150847270e+000°)
9.33254300796976e+005	(-7.32806291063830e+000dB,9.69329183286920e-001°)
9.54992586021421e+005	(-7.26048108468774e+000dB,-1.66795193225343e-001°)
9.77237220955795e+005	(-7.19286770231159e+000dB,-1.31491672614114e+000°)
9.99999999999984e+005	(-7.12512946908242e+000dB,-2.47579382760004e+000°)
1.02329299228074e+006	(-7.05717212888611e+000dB,-3.65024103815494e+000°)
1.04712854805088e+006	(-6.98890062925892e+000dB,-4.83913208692383e+000°)
1.07151930523759e+006	(-6.92021931165320e+000dB,-6.04340321326074e+000°)
1.09647819614317e+006	(-6.85103213188124e+000dB,-7.26405677356045e+000°)
1.12201845430195e+006	(-6.78124291686163e+000dB,-8.50216515774017e+000°)
1.14815362149686e+006	(-6.71075566482839e+000dB,-9.75887504036660e+000°)
1.17489755493951e+006	(-6.63947489736459e+000dB,-1.10354119917737e+001°)
1.20226443461739e+006	(-6.56730607301333e+000dB,-1.23330854741173e+001°)
1.23026877081236e+006	(-6.49415607379891e+000dB,-1.36532942464295e+001°)
1.25892541179415e+006	(-6.41993377788029e+000dB,-1.49975322008497e+001°)
1.28824955169311e+006	(-6.34455073367123e+000dB,-1.63673946489969e+001°)
1.31825673855639e+006	(-6.26792195324492e+000dB,-1.77645850726411e+001°)
1.34896288259163e+006	(-6.18996684564885e+000dB,-1.91909223457313e+001°)
1.38038426460286e+006	(-6.11061031400992e+000dB,-2.06483484248264e+001°)
1.41253754462273e+006	(-6.02978404393085e+000dB,-2.21389364911835e+001°)
1.44543977074590e+006	(-5.94742801482781e+000dB,-2.36648995090067e+001°)
1.47910838816818e+006	(-5.86349227041680e+000dB,-2.52285991393991e+001°)
1.51356124843618e+006	(-5.77793898958049e+000dB,-2.68325549165028e+001°)
1.54881661891246e+006	(-5.69074490425631e+000dB,-2.84794535492375e+001°)
1.58489319246109e+006	(-5.60190411662430e+000dB,-3.01721581562791e+001°)
1.62181009735890e+006	(-5.51143137357662e+000dB,-3.19137171704507e+001°)
1.65958690743753e+006	(-5.41936586179719e+000dB,-3.37073725580532e+001°)
1.69824365246172e+006	(-5.32577559131288e+000dB,-3.55565668846779e+001°)
1.73780082874935e+006	(-5.23076243822050e+000dB,-3.74649486174404e+001°)
1.77827941003889e+006	(-5.13446791741746e+000dB,-3.94363748797787e+001°)
1.81970085860995e+006	(-5.03707975193271e+000dB,-4.14749106647121e+001°)
1.86208713666284e+006	(-4.93883929482867e+000dB,-4.35848232630061e+001°)
1.90546071796322e+006	(-4.84004983982083e+000dB,-4.57705703728634e+001°)
1.94984459975801e+006	(-4.74108582422274e+000dB,-4.80367800317186e+001°)
1.99526231496885e+006	(-4.64240287825990e+000dB,-5.03882201583989e+001°)
2.04173794466950e+006	(-4.54454860310658e+000dB,-5.28297551365342e+001°)
2.08929613085400e+006	(-4.44817386068881e+000dB,-5.53662865436021e+001°)
2.13796208950220e+006	(-4.35404422600140e+000dB,-5.80026748908824e+001°)
2.18776162394952e+006	(-4.26305108337385e+000dB,-6.07436391703180e+001°)
2.23872113856830e+006	(-4.17622164078194e+000dB,-6.35936312178671e+001°)
2.29086765276773e+006	(-4.09472689581839e+000dB,-6.65566825430336e+001°)
2.34422881531988e+006	(-4.01988632727137e+000dB,-6.96362225087022e+001°)
2.39883291901945e+006	(-3.95316783464290e+000dB,-7.28348687466752e+001°)
2.45470891568499e+006	(-3.89618124846077e+000dB,-7.61541936010526e+001°)
2.51188643150954e+006	(-3.85066364941941e+000dB,-7.95944742504398e+001°)
2.57039578276882e+006	(-3.81845484261026e+000dB,-8.31544388434433e+001°)
2.63026799189534e+006	(-3.80146171848098e+000dB,-8.68310261023316e+001°)
2.69153480392687e+006	(-3.80161096490765e+000dB,-9.06191806895687e+001°)
2.75422870333812e+006	(-3.82079070201547e+000dB,-9.45117101409041e+001°)
2.81838293126441e+006	(-3.86078304318912e+000dB,-9.84992300767018e+001°)
2.88403150312656e+006	(-3.92319118797001e+000dB,-1.02570221483476e+002°)
2.95120922666634e+006	(-4.00936616215904e+000dB,-1.06711216328875e+002°)
3.01995172040196e+006	(-4.12033939973755e+000dB,-1.10907115739857e+002°)
3.09029543251354e+006	(-4.25676767507703e+000dB,-1.15141629732152e+002°)
3.16227766016832e+006	(-4.41889621632844e+000dB,-1.19397811492780e+002°)
3.23593656929623e+006	(-4.60654414339623e+000dB,-1.23658645643571e+002°)
3.31131121482585e+006	(-4.81911391117949e+000dB,-1.27907641761083e+002°)
3.38844156139197e+006	(-5.05562364943322e+000dB,-1.32129383620426e+002°)
3.46736850452526e+006	(-5.31475871764603e+000dB,-1.36309991362628e+002°)
3.54813389233569e+006	(-5.59493691696634e+000dB,-1.40437466455776e+002°)
3.63078054770095e+006	(-5.89438090684448e+000dB,-1.44501905073990e+002°)
3.71535229097166e+006	(-6.21119149465295e+000dB,-1.48495581150394e+002°)
3.80189396320555e+006	(-6.54341641225333e+000dB,-1.52412913209649e+002°)
3.89045144994274e+006	(-6.88911064273838e+000dB,-1.56250337596335e+002°)
3.98107170553490e+006	(-7.24638596846999e+000dB,-1.60006114552497e+002°)
4.07380277804106e+006	(-7.61344889526720e+000dB,-1.63680093392764e+002°)
4.16869383470328e+006	(-7.98862728958357e+000dB,-1.67273459949096e+002°)
4.26579518801585e+006	(-8.37038687596191e+000dB,-1.70788484797685e+002°)
4.36515832240158e+006	(-8.75733919481804e+000dB,-1.74228285647539e+002°)
4.46683592150955e+006	(-9.14824277961971e+000dB,-1.77596612453588e+002°)
4.57088189614867e+006	(-9.54199926095512e+000dB,1.79102340231175e+002°)
4.67735141287190e+006	(-9.93764592354996e+000dB,1.75864092255600e+002°)
4.78630092322630e+006	(-1.03343459972226e+001dB,1.72684008993609e+002°)
4.89778819368437e+006	(-1.07313777019388e+001dB,1.69557406742263e+002°)
5.01187233627263e+006	(-1.11281228210452e+001dB,1.66479635295404e+002°)
5.12861383991356e+006	(-1.15240553617960e+001dB,1.63446140883089e+002°)
5.24807460249763e+006	(-1.19187306848904e+001dB,1.60452512645831e+002°)
5.37031796370243e+006	(-1.23117753449197e+001dB,1.57494515601071e+002°)
5.49540873857615e+006	(-1.27028777777381e+001dB,1.54568112744994e+002°)
5.62341325190339e+006	(-1.30917798937159e+001dB,1.51669478577918e+002°)
5.75439937337146e+006	(-1.34782695819572e+001dB,1.48795005985525e+002°)
5.88843655355578e+006	(-1.38621740947765e+001dB,1.45941308074791e+002°)
6.02559586074347e+006	(-1.42433542594396e+001dB,1.43105216265219e+002°)
6.16595001861471e+006	(-1.46216994517762e+001dB,1.40283775677258e+002°)
6.30957344480182e+006	(-1.49971232607849e+001dB,1.37474238640853e+002°)
6.45654229034644e+006	(-1.53695597725885e+001dB,1.34674056965422e+002°)
6.60693448007584e+006	(-1.57389604043769e+001dB,1.31880873463644e+002°)
6.76082975391969e+006	(-1.61052912231025e+001dB,1.29092513101522e+002°)
6.91830970918924e+006	(-1.64685306888396e+001dB,1.26306974051195e+002°)
7.07945784384125e+006	(-1.68286677682450e+001dB,1.23522418847129e+002°)
7.24435960074977e+006	(-1.71857003691635e+001dB,1.20737165786916e+002°)
7.41310241300904e+006	(-1.75396340527854e+001dB,1.17949680671801e+002°)
7.58577575029170e+006	(-1.78904809847803e+001dB,1.15158568946608e+002°)
7.76247116628677e+006	(-1.82382590914345e+001dB,1.12362568271796e+002°)
7.94328234724267e+006	(-1.85829913909546e+001dB,1.09560541540206e+002°)
8.12830516164084e+006	(-1.89247054737846e+001dB,1.06751470336061e+002°)
8.31763771102655e+006	(-1.92634331090507e+001dB,1.03934448823067e+002°)
8.51138038202361e+006	(-1.95992099571033e+001dB,1.01108678040875e+002°)
8.70963589956064e+006	(-1.99320753706259e+001dB,9.82734605841418e+001°)
8.91250938133729e+006	(-2.02620722689633e+001dB,9.54281956352585e+001°)
9.12010839355893e+006	(-2.05892470722148e+001dB,9.25723743203510e+001°)
9.33254300796974e+006	(-2.09136496832872e+001dB,8.97055753575007e+001°)
9.54992586021418e+006	(-2.12353335075382e+001dB,8.68274609667101e+001°)
9.77237220955792e+006	(-2.15543555008865e+001dB,8.39377730120805e+001°)
9.99999999999981e+006	(-2.18707762383652e+001dB,8.10363293483412e+001°)
1.02329299228073e+007	(-2.21846599960553e+001dB,7.81230203456984e+001°)
1.04712854805088e+007	(-2.24960748401671e+001dB,7.51978055691643e+001°)
1.07151930523759e+007	(-2.28050927178136e+001dB,7.22607105909135e+001°)
1.09647819614316e+007	(-2.31117895446652e+001dB,6.93118239165866e+001°)
1.12201845430194e+007	(-2.34162452852962e+001dB,6.63512940089378e+001°)
1.14815362149686e+007	(-2.37185440225661e+001dB,6.33793263947090e+001°)
1.17489755493951e+007	(-2.40187740128813e+001dB,6.03961808429653e+001°)
1.20226443461739e+007	(-2.43170277246427e+001dB,5.74021686054638e+001°)
1.23026877081236e+007	(-2.46134018575990e+001dB,5.43976497117693e+001°)
1.25892541179414e+007	(-2.49079973412247e+001dB,5.13830303138701e+001°)
1.28824955169311e+007	(-2.52009193106055e+001dB,4.83587600768527e+001°)
1.31825673855638e+007	(-2.54922770586605e+001dB,4.53253296138696e+001°)
1.34896288259163e+007	(-2.57821839638552e+001dB,4.22832679650126e+001°)
1.38038426460286e+007	(-2.60707573928628e+001dB,3.92331401209359e+001°)
1.41253754462273e+007	(-2.63581185779257e+001dB,3.61755445929994e+001°)
1.44543977074590e+007	(-2.66443924689393e+001dB,3.31111110324745e+001°)
1.47910838816818e+007	(-2.69297075605477e+001dB,3.00404979018211e+001°)
1.51356124843618e+007	(-2.72141956947698e+001dB,2.69643902013450e+001°)
1.54881661891245e+007	(-2.74979918399238e+001dB,2.38834972546340e+001°)
1.58489319246108e+007	(-2.77812338468169e+001dB,2.07985505560126e+001°)
1.62181009735890e+007	(-2.80640621833795e+001dB,1.77103016830323e+001°)
1.65958690743753e+007	(-2.83466196491080e+001dB,1.46195202765742e+001°)
1.69824365246171e+007	(-2.86290510708405e+001dB,1.15269920905429e+001°)
1.73780082874934e+007	(-2.89115029815628e+001dB,8.43351711263702e+000°)
1.77827941003889e+007	(-2.91941232840599e+001dB,5.33990775684078e+000°)
1.81970085860995e+007	(-2.94770609013751e+001dB,2.24698712769582e+000°)
1.86208713666283e+007	(-2.97604654161092e+001dB,-8.44412644374307e-001°)
1.90546071796321e+007	(-3.00444867007124e+001dB,-3.93345199805686e+000°)
1.94984459975801e+007	(-3.03292745409589e+001dB,-7.01928546850499e+000°)
1.99526231496884e+007	(-3.06149782548557e+001dB,-1.01010631496134e+001°)
2.04173794466949e+007	(-3.09017463092569e+001dB,-1.31779320943311e+001°)
2.08929613085400e+007	(-3.11897259364556e+001dB,-1.62490376564072e+001°)
2.13796208950219e+007	(-3.14790627530210e+001dB,-1.93135247772934e+001°)
2.18776162394951e+007	(-3.17699003830826e+001dB,-2.23705392221270e+001°)
2.23872113856830e+007	(-3.20623800882398e+001dB,-2.54192287686037e+001°)
2.29086765276773e+007	(-3.23566404061647e+001dB,-2.84587443527234e+001°)
2.34422881531988e+007	(-3.26528167998703e+001dB,-3.14882411750022e+001°)
2.39883291901944e+007	(-3.29510413195187e+001dB,-3.45068797706606e+001°)
2.45470891568498e+007	(-3.32514422784695e+001dB,-3.75138270469151e+001°)
2.51188643150953e+007	(-3.35541439451468e+001dB,-4.05082572901201e+001°)
2.57039578276881e+007	(-3.38592662521215e+001dB,-4.34893531451624e+001°)
2.63026799189533e+007	(-3.41669245236318e+001dB,-4.64563065689942e+001°)
2.69153480392686e+007	(-3.44772292225708e+001dB,-4.94083197598670e+001°)
2.75422870333811e+007	(-3.47902857177901e+001dB,-5.23446060633241e+001°)
2.81838293126440e+007	(-3.51061940723601e+001dB,-5.52643908557011e+001°)
2.88403150312655e+007	(-3.54250488532412e+001dB,-5.81669124055378e+001°)
2.95120922666633e+007	(-3.57469389626238e+001dB,-6.10514227129736e+001°)
3.01995172040196e+007	(-3.60719474910090e+001dB,-6.39171883270879e+001°)
3.09029543251353e+007	(-3.64001515919325e+001dB,-6.67634911409273e+001°)
3.16227766016832e+007	(-3.67316223780560e+001dB,-6.95896291638958e+001°)
3.23593656929622e+007	(-3.70664248382217e+001dB,-7.23949172712281e+001°)
3.31131121482584e+007	(-3.74046177749116e+001dB,-7.51786879302938e+001°)
3.38844156139196e+007	(-3.77462537614524e+001dB,-7.79402919035557e+001°)
3.46736850452525e+007	(-3.80913791182042e+001dB,-8.06790989283361e+001°)
3.54813389233568e+007	(-3.84400339068992e+001dB,-8.33944983734863e+001°)
3.63078054770094e+007	(-3.87922519422462e+001dB,-8.60858998735720e+001°)
3.71535229097165e+007	(-3.91480608198738e+001dB,-8.87527339412218e+001°)
3.80189396320554e+007	(-3.95074819596649e+001dB,-9.13944525585879e+001°)
3.89045144994273e+007	(-3.98705306635786e+001dB,-9.40105297491768e+001°)
3.98107170553489e+007	(-4.02372161870117e+001dB,-9.66004621313441e+001°)
4.07380277804104e+007	(-4.06075418228519e+001dB,-9.91637694550353e+001°)
4.16869383470327e+007	(-4.09815049973812e+001dB,-1.01699995123414e+002°)
4.26579518801584e+007	(-4.13590973772755e+001dB,-1.04208706701086e+002°)
4.36515832240157e+007	(-4.17403049870010e+001dB,-1.06689496410577e+002°)
4.46683592150954e+007	(-4.21251083359779e+001dB,-1.09141981618657e+002°)
4.57088189614866e+007	(-4.25134825549827e+001dB,-1.11565805314020e+002°)
4.67735141287189e+007	(-4.29053975413170e+001dB,-1.13960636577501e+002°)
4.78630092322629e+007	(-4.33008181123487e+001dB,-1.16326171045815e+002°)
4.89778819368436e+007	(-4.36997041671203e+001dB,-1.18662131369409e+002°)
5.01187233627262e+007	(-4.41020108557639e+001dB,-1.20968267664701e+002°)
5.12861383991354e+007	(-4.45076887565351e+001dB,-1.23244357960407e+002°)
5.24807460249762e+007	(-4.49166840603195e+001dB,-1.25490208637366e+002°)
5.37031796370242e+007	(-4.53289387625092e+001dB,-1.27705654860611e+002°)
5.49540873857613e+007	(-4.57443908621612e+001dB,-1.29890561002028e+002°)
5.62341325190337e+007	(-4.61629745683795e+001dB,-1.32044821051438e+002°)
5.75439937337145e+007	(-4.65846205138551e+001dB,-1.34168359013386e+002°)
5.88843655355577e+007	(-4.70092559754945e+001dB,-1.36261129286470e+002°)
6.02559586074345e+007	(-4.74368051020297e+001dB,-1.38323117021704e+002°)
6.16595001861469e+007	(-4.78671891485087e+001dB,-1.40354338455750e+002°)
6.30957344480180e+007	(-4.83003267174743e+001dB,-1.42354841215021e+002°)
6.45654229034642e+007	(-4.87361340066355e+001dB,-1.44324704585546e+002°)
6.60693448007582e+007	(-4.91745250627378e+001dB,-1.46264039744306e+002°)
6.76082975391968e+007	(-4.96154120413189e+001dB,-1.48172989946687e+002°)
6.91830970918922e+007	(-5.00587054719163e+001dB,-1.50051730665118e+002°)
7.07945784384123e+007	(-5.05043145282656e+001dB,-1.51900469673886e+002°)
7.24435960074975e+007	(-5.09521473029421e+001dB,-1.53719447074994e+002°)
7.41310241300902e+007	(-5.14021110858008e+001dB,-1.55508935260495e+002°)
7.58577575029168e+007	(-5.18541126455466e+001dB,-1.57269238806335e+002°)
7.76247116628675e+007	(-5.23080585136389e+001dB,-1.59000694293749e+002°)
7.94328234724265e+007	(-5.27638552697150e+001dB,-1.60703670053879e+002°)
8.12830516164082e+007	(-5.32214098276376e+001dB,-1.62378565832470e+002°)
8.31763771102654e+007	(-5.36806297212076e+001dB,-1.64025812371193e+002°)
8.51138038202359e+007	(-5.41414233885445e+001dB,-1.65645870903316e+002°)
8.70963589956062e+007	(-5.46037004540984e+001dB,-1.67239232561586e+002°)
8.91250938133727e+007	(-5.50673720072205e+001dB,-1.68806417697170e+002°)
9.12010839355890e+007	(-5.55323508761894e+001dB,-1.70347975108615e+002°)
9.33254300796971e+007	(-5.59985518965770e+001dB,-1.71864481181108e+002°)
9.54992586021416e+007	(-5.64658921728565e+001dB,-1.73356538936328e+002°)
9.77237220955790e+007	(-5.69342913321082e+001dB,-1.74824776994566e+002°)
1.00000000000000e+008	(-5.74036717687637e+001dB,-1.76269848450727e+002°)
