Freq.	V(n004)/V(n001)
4.67735141287193e+004	(4.21491224764426e+001dB,1.65461321250594e+002°)
4.78630092322633e+004	(4.21431083155262e+001dB,1.65126094399043e+002°)
4.89778819368441e+004	(4.21368156049412e+001dB,1.64783300344321e+002°)
5.01187233627267e+004	(4.21302316796423e+001dB,1.64432779651903e+002°)
5.12861383991359e+004	(4.21233433210115e+001dB,1.64074370326574e+002°)
5.24807460249767e+004	(4.21161367347586e+001dB,1.63707907829290e+002°)
5.37031796370247e+004	(4.21085975281371e+001dB,1.63333225099223e+002°)
5.49540873857619e+004	(4.21007106864757e+001dB,1.62950152581364e+002°)
5.62341325190343e+004	(4.20924605490252e+001dB,1.62558518260090e+002°)
5.75439937337151e+004	(4.20838307841249e+001dB,1.62158147699120e+002°)
5.88843655355583e+004	(4.20748043636946e+001dB,1.61748864088302e+002°)
6.02559586074351e+004	(4.20653635370624e+001dB,1.61330488297692e+002°)
6.16595001861475e+004	(4.20554898041414e+001dB,1.60902838939417e+002°)
6.30957344480186e+004	(4.20451638879730e+001dB,1.60465732437815e+002°)
6.45654229034648e+004	(4.20343657066580e+001dB,1.60018983108387e+002°)
6.60693448007589e+004	(4.20230743447030e+001dB,1.59562403246085e+002°)
6.76082975391974e+004	(4.20112680238123e+001dB,1.59095803223523e+002°)
6.91830970918929e+004	(4.19989240731648e+001dB,1.58618991599665e+002°)
7.07945784384130e+004	(4.19860188992175e+001dB,1.58131775239599e+002°)
7.24435960074982e+004	(4.19725279550869e+001dB,1.57633959446012e+002°)
7.41310241300909e+004	(4.19584257095649e+001dB,1.57125348102971e+002°)
7.58577575029175e+004	(4.19436856158357e+001dB,1.56605743832671e+002°)
7.76247116628683e+004	(4.19282800799640e+001dB,1.56074948165779e+002°)
7.94328234724272e+004	(4.19121804292402e+001dB,1.55532761726028e+002°)
8.12830516164090e+004	(4.18953568804701e+001dB,1.54978984429730e+002°)
8.31763771102661e+004	(4.18777785083134e+001dB,1.54413415700844e+002°)
8.51138038202367e+004	(4.18594132137811e+001dB,1.53835854702269e+002°)
8.70963589956071e+004	(4.18402276930132e+001dB,1.53246100583994e+002°)
8.91250938133735e+004	(4.18201874064744e+001dB,1.52643952748735e+002°)
9.12010839355899e+004	(4.17992565487095e+001dB,1.52029211135678e+002°)
9.33254300796980e+004	(4.17773980188207e+001dB,1.51401676522897e+002°)
9.54992586021425e+004	(4.17545733918362e+001dB,1.50761150849005e+002°)
9.77237220955799e+004	(4.17307428911557e+001dB,1.50107437554558e+002°)
9.99999999999988e+004	(4.17058653622709e+001dB,1.49440341943644e+002°)
1.02329299228074e+005	(4.16798982479745e+001dB,1.48759671566099e+002°)
1.04712854805089e+005	(4.16527975652812e+001dB,1.48065236620645e+002°)
1.07151930523759e+005	(4.16245178843035e+001dB,1.47356850379247e+002°)
1.09647819614317e+005	(4.15950123093355e+001dB,1.46634329632824e+002°)
1.12201845430195e+005	(4.15642324624110e+001dB,1.45897495158407e+002°)
1.14815362149687e+005	(4.15321284696195e+001dB,1.45146172207690e+002°)
1.17489755493952e+005	(4.14986489504695e+001dB,1.44380191016811e+002°)
1.20226443461740e+005	(4.14637410106094e+001dB,1.43599387337052e+002°)
1.23026877081237e+005	(4.14273502382163e+001dB,1.42803602986015e+002°)
1.25892541179415e+005	(4.13894207043835e+001dB,1.41992686418642e+002°)
1.28824955169312e+005	(4.13498949678360e+001dB,1.41166493317292e+002°)
1.31825673855639e+005	(4.13087140843163e+001dB,1.40324887199885e+002°)
1.34896288259164e+005	(4.12658176209840e+001dB,1.39467740044924e+002°)
1.38038426460287e+005	(4.12211436761742e+001dB,1.38594932932005e+002°)
1.41253754462274e+005	(4.11746289048606e+001dB,1.37706356696154e+002°)
1.44543977074591e+005	(4.11262085501648e+001dB,1.36801912594170e+002°)
1.47910838816819e+005	(4.10758164812456e+001dB,1.35881512980820e+002°)
1.51356124843619e+005	(4.10233852378923e+001dB,1.34945081992553e+002°)
1.54881661891246e+005	(4.09688460821330e+001dB,1.33992556236098e+002°)
1.58489319246109e+005	(4.09121290571468e+001dB,1.33023885479071e+002°)
1.62181009735891e+005	(4.08531630537505e+001dB,1.32039033339443e+002°)
1.65958690743754e+005	(4.07918758846997e+001dB,1.31037977970481e+002°)
1.69824365246172e+005	(4.07281943670142e+001dB,1.30020712737489e+002°)
1.73780082874935e+005	(4.06620444125002e+001dB,1.28987246882480e+002°)
1.77827941003890e+005	(4.05933511265997e+001dB,1.27937606172628e+002°)
1.81970085860996e+005	(4.05220389156508e+001dB,1.26871833528177e+002°)
1.86208713666284e+005	(4.04480316025938e+001dB,1.25789989625273e+002°)
1.90546071796322e+005	(4.03712525510971e+001dB,1.24692153469015e+002°)
1.94984459975802e+005	(4.02916247980210e+001dB,1.23578422931906e+002°)
1.99526231496885e+005	(4.02090711940712e+001dB,1.22448915252749e+002°)
2.04173794466950e+005	(4.01235145524251e+001dB,1.21303767491005e+002°)
2.08929613085401e+005	(4.00348778050434e+001dB,1.20143136931584e+002°)
2.13796208950220e+005	(3.99430841663057e+001dB,1.18967201435068e+002°)
2.18776162394952e+005	(3.98480573035332e+001dB,1.17776159728448e+002°)
2.23872113856831e+005	(3.97497215138845e+001dB,1.16570231631580e+002°)
2.29086765276774e+005	(3.96480019070339e+001dB,1.15349658214730e+002°)
2.34422881531989e+005	(3.95428245929660e+001dB,1.14114701882847e+002°)
2.39883291901946e+005	(3.94341168741456e+001dB,1.12865646382463e+002°)
2.45470891568500e+005	(3.93218074412507e+001dB,1.11602796727487e+002°)
2.51188643150955e+005	(3.92058265715894e+001dB,1.10326479040585e+002°)
2.57039578276883e+005	(3.90861063292579e+001dB,1.09037040307250e+002°)
2.63026799189535e+005	(3.89625807660421e+001dB,1.07734848040240e+002°)
2.69153480392688e+005	(3.88351861220134e+001dB,1.06420289852580e+002°)
2.75422870333813e+005	(3.87038610247310e+001dB,1.05093772937962e+002°)
2.81838293126442e+005	(3.85685466859272e+001dB,1.03755723457987e+002°)
2.88403150312657e+005	(3.84291870945334e+001dB,1.02406585836405e+002°)
2.95120922666635e+005	(3.82857292048891e+001dB,1.01046821961197e+002°)
3.01995172040197e+005	(3.81381231189761e+001dB,9.96769102960476e+001°)
3.09029543251355e+005	(3.79863222615316e+001dB,9.82973449035071e+001°)
3.16227766016834e+005	(3.78302835469149e+001dB,9.69086343828618e+001°)
3.23593656929624e+005	(3.76699675366349e+001dB,9.55113007264445e+001°)
3.31131121482586e+005	(3.75053385864947e+001dB,9.41058780988283e+001°)
3.38844156139198e+005	(3.73363649823639e+001dB,9.26929115440174e+001°)
3.46736850452527e+005	(3.71630190636577e+001dB,9.12729556263895e+001°)
3.54813389233570e+005	(3.69852773336820e+001dB,8.98465730117391e+001°)
3.63078054770096e+005	(3.68031205560914e+001dB,8.84143329953131e+001°)
3.71535229097167e+005	(3.66165338368051e+001dB,8.69768099842196e+001°)
3.80189396320556e+005	(3.64255066908289e+001dB,8.55345819419966e+001°)
3.89045144994275e+005	(3.62300330935476e+001dB,8.40882288034863e+001°)
3.98107170553492e+005	(3.60301115161655e+001dB,8.26383308684163e+001°)
4.07380277804107e+005	(3.58257449450971e+001dB,8.11854671822843e+001°)
4.16869383470329e+005	(3.56169408852338e+001dB,7.97302139132430e+001°)
4.26579518801586e+005	(3.54037113471384e+001dB,7.82731427336973e+001°)
4.36515832240160e+005	(3.51860728183443e+001dB,7.68148192152654e+001°)
4.46683592150957e+005	(3.49640462190623e+001dB,7.53558012455920e+001°)
4.57088189614868e+005	(3.47376568427166e+001dB,7.38966374752732e+001°)
4.67735141287191e+005	(3.45069342818515e+001dB,7.24378658028311e+001°)
4.78630092322631e+005	(3.42719123400598e+001dB,7.09800119052829e+001°)
4.89778819368439e+005	(3.40326289306885e+001dB,6.95235878213816e+001°)
5.01187233627265e+005	(3.37891259631747e+001dB,6.80690905940777e+001°)
5.12861383991357e+005	(3.35414492179537e+001dB,6.66170009781525e+001°)
5.24807460249765e+005	(3.32896482109561e+001dB,6.51677822183373e+001°)
5.37031796370245e+005	(3.30337760487817e+001dB,6.37218789025367e+001°)
5.49540873857616e+005	(3.27738892756948e+001dB,6.22797158940555e+001°)
5.62341325190341e+005	(3.25100477136282e+001dB,6.08416973459698e+001°)
5.75439937337148e+005	(3.22423142964221e+001dB,5.94082058000126e+001°)
5.88843655355580e+005	(3.19707548995445e+001dB,5.79796013715554e+001°)
6.02559586074349e+005	(3.16954381665528e+001dB,5.65562210214810e+001°)
6.16595001861473e+005	(3.14164353335557e+001dB,5.51383779149535e+001°)
6.30957344480184e+005	(3.11338200529297e+001dB,5.37263608663144e+001°)
6.45654229034646e+005	(3.08476682175204e+001dB,5.23204338685769e+001°)
6.60693448007586e+005	(3.05580577865355e+001dB,5.09208357052453e+001°)
6.76082975391971e+005	(3.02650686142970e+001dB,4.95277796414760e+001°)
6.91830970918926e+005	(2.99687822829789e+001dB,4.81414531909076e+001°)
7.07945784384127e+005	(2.96692819404074e+001dB,4.67620179538299e+001°)
7.24435960074979e+005	(2.93666521439431e+001dB,4.53896095217322e+001°)
7.41310241300906e+005	(2.90609787114068e+001dB,4.40243374426760e+001°)
7.58577575029172e+005	(2.87523485799482e+001dB,4.26662852413546e+001°)
7.76247116628680e+005	(2.84408496736881e+001dB,4.13155104871586e+001°)
7.94328234724269e+005	(2.81265707808980e+001dB,3.99720449030238e+001°)
8.12830516164087e+005	(2.78096014414115e+001dB,3.86358945073110e+001°)
8.31763771102658e+005	(2.74900318448888e+001dB,3.73070397804416e+001°)
8.51138038202363e+005	(2.71679527404853e+001dB,3.59854358474747e+001°)
8.70963589956067e+005	(2.68434553583987e+001dB,3.46710126672477e+001°)
8.91250938133732e+005	(2.65166313436961e+001dB,3.33636752181147e+001°)
9.12010839355895e+005	(2.61875727027409e+001dB,3.20633036696637e+001°)
9.33254300796976e+005	(2.58563717624572e+001dB,3.07697535290868e+001°)
9.54992586021421e+005	(2.55231211425811e+001dB,2.94828557500770e+001°)
9.77237220955795e+005	(2.51879137409458e+001dB,2.82024167912252e+001°)
9.99999999999984e+005	(2.48508427317390e+001dB,2.69282186098623e+001°)
1.02329299228074e+006	(2.45120015765418e+001dB,2.56600185761171e+001°)
1.04712854805088e+006	(2.41714840478027e+001dB,2.43975492906173e+001°)
1.07151930523759e+006	(2.38293842642221e+001dB,2.31405182877214e+001°)
1.09647819614317e+006	(2.34857967372980e+001dB,2.18886076044208e+001°)
1.12201845430195e+006	(2.31408164280079e+001dB,2.06414731930609e+001°)
1.14815362149686e+006	(2.27945388122710e+001dB,1.93987441537972e+001°)
1.17489755493951e+006	(2.24470599534065e+001dB,1.81600217602009e+001°)
1.20226443461739e+006	(2.20984765792887e+001dB,1.69248782486760e+001°)
1.23026877081236e+006	(2.17488861612486e+001dB,1.56928553393479e+001°)
1.25892541179415e+006	(2.13983869909621e+001dB,1.44634624528816e+001°)
1.28824955169311e+006	(2.10470782505708e+001dB,1.32361745843579e+001°)
1.31825673855639e+006	(2.06950600700396e+001dB,1.20104297919785e+001°)
1.34896288259163e+006	(2.03424335642348e+001dB,1.07856262552047e+001°)
1.38038426460286e+006	(1.99893008403381e+001dB,9.56111885417320e+000°)
1.41253754462273e+006	(1.96357649639309e+001dB,8.33621522031778e+000°)
1.44543977074590e+006	(1.92819298693203e+001dB,7.11017120754571e+000°)
1.47910838816818e+006	(1.89279001963440e+001dB,5.88218573485785e+000°)
1.51356124843618e+006	(1.85737810319212e+001dB,4.65139495594175e+000°)
1.54881661891246e+006	(1.82196775299096e+001dB,3.41686572037873e+000°)
1.58489319246109e+006	(1.78656943773564e+001dB,2.17758830646259e+000°)
1.62181009735890e+006	(1.75119350689340e+001dB,9.32468429532800e-001°)
1.65958690743753e+006	(1.71585009442885e+001dB,-3.19681434866174e-001°)
1.69824365246172e+006	(1.68054899353180e+001dB,-1.58015132312609e+000°)
1.73780082874935e+006	(1.64529949623188e+001dB,-2.85034349094805e+000°)
1.77827941003889e+006	(1.61011019100003e+001dB,-4.13178230081541e+000°)
1.81970085860995e+006	(1.57498871073936e+001dB,-5.42612390859229e+000°)
1.86208713666284e+006	(1.53994142309219e+001dB,-6.73516520546659e+000°)
1.90546071796322e+006	(1.50497305492110e+001dB,-8.06085126590736e+000°)
1.94984459975801e+006	(1.47008624341736e+001dB,-9.40528029990823e+000°)
1.99526231496885e+006	(1.43528100789596e+001dB,-1.07707048080652e+001°)
2.04173794466950e+006	(1.40055413939557e+001dB,-1.21595272971207e+001°)
2.08929613085400e+006	(1.36589851024791e+001dB,-1.35742885482929e+001°)
2.13796208950220e+006	(1.33130231340977e+001dB,-1.50176460738231e+001°)
2.18776162394952e+006	(1.29674825214558e+001dB,-1.64923401036421e+001°)
2.23872113856830e+006	(1.26221271504692e+001dB,-1.80011442969781e+001°)
2.29086765276773e+006	(1.22766498945351e+001dB,-1.95467984883025e+001°)
2.34422881531988e+006	(1.19306658750465e+001dB,-2.11319212989352e+001°)
2.39883291901945e+006	(1.15837078165636e+001dB,-2.27589015392865e+001°)
2.45470891568499e+006	(1.12352246745527e+001dB,-2.44297691471829e+001°)
2.51188643150954e+006	(1.08845848585779e+001dB,-2.61460490519567e+001°)
2.57039578276882e+006	(1.05310853896800e+001dB,-2.79086047904099e+001°)
2.63026799189534e+006	(1.01739681434281e+001dB,-2.97174826864863e+001°)
2.69153480392687e+006	(9.81244387212039e+000dB,-3.15717714155823e+001°)
2.75422870333812e+006	(9.44572393454314e+000dB,-3.34694949774189e+001°)
2.81838293126441e+006	(9.07305861515285e+000dB,-3.54075584449496e+001°)
2.88403150312656e+006	(8.69377970019364e+000dB,-3.73817642801468e+001°)
2.95120922666634e+006	(8.30734380495138e+000dB,-3.93869117881911e+001°)
3.01995172040196e+006	(7.91337209132953e+000dB,-4.14169834273746e+001°)
3.09029543251354e+006	(7.51168175771615e+000dB,-4.34654102224926e+001°)
3.16227766016832e+006	(7.10230521272993e+000dB,-4.55253964650337e+001°)
3.23593656929623e+006	(6.68549417287291e+000dB,-4.75902738364083e+001°)
3.31131121482585e+006	(6.26170784728954e+000dB,-4.96538495235147e+001°)
3.38844156139197e+006	(5.83158650749059e+000dB,-5.17107133057819e+001°)
3.46736850452526e+006	(5.39591363192503e+000dB,-5.37564749661296e+001°)
3.54813389233569e+006	(4.95557107878210e+000dB,-5.57879141757906e+001°)
3.63078054770095e+006	(4.51149217020409e+000dB,-5.78030376855097e+001°)
3.71535229097166e+006	(4.06461718483619e+000dB,-5.98010505134572e+001°)
3.80189396320555e+006	(3.61585475683185e+000dB,-6.17822567518480e+001°)
3.89045144994274e+006	(3.16605136819042e+000dB,-6.37479105740100e+001°)
3.98107170553490e+006	(2.71596979552567e+000dB,-6.57000390492909e+001°)
4.07380277804106e+006	(2.26627625549159e+000dB,-6.76412562920134e+001°)
4.16869383470328e+006	(1.81753520380827e+000dB,-6.95745844746099e+001°)
4.26579518801585e+006	(1.37021030234416e+000dB,-7.15032924984661e+001°)
4.36515832240158e+006	(9.24669929841736e-001dB,-7.34307585534840e+001°)
4.46683592150955e+006	(4.81195693497279e-001dB,-7.53603589745269e+001°)
4.57088189614867e+006	(3.99926141097930e-002dB,-7.72953829614743e+001°)
4.67735141287190e+006	(-3.98800067274560e-001dB,-7.92389708718599e+001°)
4.78630092322630e+006	(-8.35098232433001e-001dB,-8.11940727811715e+001°)
4.89778819368437e+006	(-1.26886289686978e+000dB,-8.31634236360989e+001°)
5.01187233627263e+006	(-1.70009119777187e+000dB,-8.51495313973086e+001°)
5.12861383991356e+006	(-2.12880850778598e+000dB,-8.71546749058636e+001°)
5.24807460249763e+006	(-2.55506170824746e+000dB,-8.91809086768961e+001°)
5.37031796370243e+006	(-2.97891357872711e+000dB,-9.12300723318931e+001°)
5.49540873857615e+006	(-3.40043821325933e+000dB,-9.33038028682100e+001°)
5.62341325190339e+006	(-3.81971734953704e+000dB,-9.54035483986406e+001°)
5.75439937337146e+006	(-4.23683748897923e+000dB,-9.75305823613433e+001°)
5.88843655355578e+006	(-4.65188768747917e+000dB,-9.96860174990490e+001°)
6.02559586074347e+006	(-5.06495790476069e+000dB,-1.01870819141251e+002°)
6.16595001861471e+006	(-5.47613781168164e+000dB,-1.04085817502155e+002°)
6.30957344480182e+006	(-5.88551596752310e+000dB,-1.06331718839874e+002°)
6.45654229034644e+006	(-6.29317929201323e+000dB,-1.08609115417924e+002°)
6.60693448007584e+006	(-6.69921276878738e+000dB,-1.10918494276398e+002°)
6.76082975391969e+006	(-7.10369932776357e+000dB,-1.13260244864544e+002°)
6.91830970918924e+006	(-7.50671986335629e+000dB,-1.15634665614198e+002°)
7.07945784384125e+006	(-7.90835335354320e+000dB,-1.18041969549412e+002°)
7.24435960074977e+006	(-8.30867705161005e+000dB,-1.20482289034904e+002°)
7.41310241300904e+006	(-8.70776672805422e+000dB,-1.22955679767496e+002°)
7.58577575029170e+006	(-9.10569694477016e+000dB,-1.25462124112317e+002°)
7.76247116628677e+006	(-9.50254134740815e+000dB,-1.28001533880705e+002°)
7.94328234724267e+006	(-9.89837296483936e+000dB,-1.30573752640490e+002°)
8.12830516164084e+006	(-1.02932645070923e+001dB,-1.33178557642326e+002°)
8.31763771102655e+006	(-1.06872886550535e+001dB,-1.35815661438462e+002°)
8.51138038202361e+006	(-1.10805183367620e+001dB,-1.38484713263166e+002°)
8.70963589956064e+006	(-1.14730269863269e+001dB,-1.41185300237005e+002°)
8.91250938133729e+006	(-1.18648887824499e+001dB,-1.43916948450594e+002°)
9.12010839355893e+006	(-1.22561788642759e+001dB,-1.46679123977180e+002°)
9.33254300796974e+006	(-1.26469735228901e+001dB,-1.49471233857589e+002°)
9.54992586021418e+006	(-1.30373503672457e+001dB,-1.52292627095672e+002°)
9.77237220955792e+006	(-1.34273884636822e+001dB,-1.55142595697253e+002°)
9.99999999999981e+006	(-1.38171684485102e+001dB,-1.58020375780942e+002°)
1.02329299228073e+007	(-1.42067726133906e+001dB,-1.60925148784634e+002°)
1.04712854805088e+007	(-1.45962849634704e+001dB,-1.63856042787461e+002°)
1.07151930523759e+007	(-1.49857912484262e+001dB,-1.66812133962974e+002°)
1.09647819614316e+007	(-1.53753789667605e+001dB,-1.69792448175684e+002°)
1.12201845430194e+007	(-1.57651373438568e+001dB,-1.72795962729560e+002°)
1.14815362149686e+007	(-1.61551572844702e+001dB,-1.75821608273835e+002°)
1.17489755493951e+007	(-1.65455313004819e+001dB,-1.78868270868338e+002°)
1.20226443461739e+007	(-1.69363534148999e+001dB,1.78065205792367e+002°)
1.23026877081236e+007	(-1.73277190432362e+001dB,1.74980017999384e+002°)
1.25892541179414e+007	(-1.77197248535250e+001dB,1.71877399500443e+002°)
1.28824955169311e+007	(-1.81124686063872e+001dB,1.68758618829582e+002°)
1.31825673855638e+007	(-1.85060489766605e+001dB,1.65624976505939e+002°)
1.34896288259163e+007	(-1.89005653582345e+001dB,1.62477802113833e+002°)
1.38038426460286e+007	(-1.92961176538229e+001dB,1.59318451277925e+002°)
1.41253754462273e+007	(-1.96928060514929e+001dB,1.56148302548660e+002°)
1.44543977074590e+007	(-2.00907307898391e+001dB,1.52968754214248e+002°)
1.47910838816818e+007	(-2.04899919137375e+001dB,1.49781221056299e+002°)
1.51356124843618e+007	(-2.08906890226511e+001dB,1.46587131066800e+002°)
1.54881661891245e+007	(-2.12929210134682e+001dB,1.43387922144416e+002°)
1.58489319246108e+007	(-2.16967858198525e+001dB,1.40185038788148e+002°)
1.62181009735890e+007	(-2.21023801500575e+001dB,1.36979928806174e+002°)
1.65958690743753e+007	(-2.25097992251149e+001dB,1.33774040057258e+002°)
1.69824365246171e+007	(-2.29191365192554e+001dB,1.30568817241440e+002°)
1.73780082874934e+007	(-2.33304835043342e+001dB,1.27365698755882e+002°)
1.77827941003889e+007	(-2.37439293999615e+001dB,1.24166113630674e+002°)
1.81970085860995e+007	(-2.41595609309249e+001dB,1.20971478558258e+002°)
1.86208713666283e+007	(-2.45774620933948e+001dB,1.17783195028785e+002°)
1.90546071796321e+007	(-2.49977139312781e+001dB,1.14602646582365e+002°)
1.94984459975801e+007	(-2.54203943239717e+001dB,1.11431196187663e+002°)
1.99526231496884e+007	(-2.58455777866354e+001dB,1.08270183754840e+002°)
2.04173794466949e+007	(-2.62733352839829e+001dB,1.05120923789343e+002°)
2.08929613085400e+007	(-2.67037340584575e+001dB,1.01984703191531e+002°)
2.13796208950219e+007	(-2.71368374735340e+001dB,9.88627792057544e+001°)
2.18776162394951e+007	(-2.75727048727707e+001dB,9.57563775211257e+001°)
2.23872113856830e+007	(-2.80113914550989e+001dB,9.26666905249180e+001°)
2.29086765276773e+007	(-2.84529481667418e+001dB,8.95948757084309e+001°)
2.34422881531988e+007	(-2.88974216100248e+001dB,8.65420542240297e+001°)
2.39883291901944e+007	(-2.93448539692382e+001dB,8.35093095912070e+001°)
2.45470891568498e+007	(-2.97952829536154e+001dB,8.04976865486396e+001°)
2.51188643150953e+007	(-3.02487417573794e+001dB,7.75081900486005e+001°)
2.57039578276881e+007	(-3.07052590367296e+001dB,7.45417843894838e+001°)
2.63026799189533e+007	(-3.11648589035463e+001dB,7.15993924817782e+001°)
2.69153480392686e+007	(-3.16275609355022e+001dB,6.86818952425230e+001°)
2.75422870333811e+007	(-3.20933802022023e+001dB,6.57901311130155e+001°)
2.81838293126440e+007	(-3.25623273068848e+001dB,6.29248956944294e+001°)
2.88403150312655e+007	(-3.30344084431528e+001dB,6.00869414959735e+001°)
2.95120922666633e+007	(-3.35096254661383e+001dB,5.72769777901724e+001°)
3.01995172040196e+007	(-3.39879759774353e+001dB,5.44956705699848e+001°)
3.09029543251353e+007	(-3.44694534230861e+001dB,5.17436426024992e+001°)
3.16227766016832e+007	(-3.49540472038456e+001dB,4.90214735741881e+001°)
3.23593656929622e+007	(-3.54417427969095e+001dB,4.63297003227456e+001°)
3.31131121482584e+007	(-3.59325218882451e+001dB,4.36688171507725e+001°)
3.38844156139196e+007	(-3.64263625146276e+001dB,4.10392762167043e+001°)
3.46736850452525e+007	(-3.69232392144642e+001dB,3.84414879985805e+001°)
3.54813389233568e+007	(-3.74231231864530e+001dB,3.58758218263081e+001°)
3.63078054770094e+007	(-3.79259824551182e+001dB,3.33426064783709e+001°)
3.71535229097165e+007	(-3.84317820422534e+001dB,3.08421308388779e+001°)
3.80189396320554e+007	(-3.89404841432951e+001dB,2.83746446111271e+001°)
3.89045144994273e+007	(-3.94520483076670e+001dB,2.59403590838230e+001°)
3.98107170553489e+007	(-3.99664316221359e+001dB,2.35394479462194e+001°)
4.07380277804104e+007	(-4.04835888962427e+001dB,2.11720481485724e+001°)
4.16869383470327e+007	(-4.10034728489012e+001dB,1.88382608042354e+001°)
4.26579518801584e+007	(-4.15260342952810e+001dB,1.65381521298761e+001°)
4.36515832240157e+007	(-4.20512223331299e+001dB,1.42717544203344e+001°)
4.46683592150954e+007	(-4.25789845277272e+001dB,1.20390670545152e+001°)
4.57088189614866e+007	(-4.31092670947153e+001dB,9.84005752905580e+000°)
4.67735141287189e+007	(-4.36420150800810e+001dB,7.67466251624130e+000°)
4.78630092322629e+007	(-4.41771725366403e+001dB,5.54278894283799e+000°)
4.89778819368436e+007	(-4.47146826963950e+001dB,3.44431508657600e+000°)
5.01187233627262e+007	(-4.52544881382160e+001dB,1.37909168696816e+000°)
5.12861383991354e+007	(-4.57965309503422e+001dB,-6.53056932718745e-001°)
5.24807460249762e+007	(-4.63407528872459e+001dB,-2.65233173545802e+000°)
5.37031796370242e+007	(-4.68870955204616e+001dB,-4.61895783554400e+000°)
5.49540873857613e+007	(-4.74355003830437e+001dB,-6.55318336171395e+000°)
5.62341325190337e+007	(-4.79859091073573e+001dB,-8.45527832121577e+000°)
5.75439937337145e+007	(-4.85382635559569e+001dB,-1.03255334676893e+001°)
5.88843655355577e+007	(-4.90925059453735e+001dB,-1.21642591755150e+001°)
6.02559586074345e+007	(-4.96485789626524e+001dB,-1.39717843233447e+001°)
6.16595001861469e+007	(-5.02064258745566e+001dB,-1.57484551892019e+001°)
6.30957344480180e+007	(-5.07659906293770e+001dB,-1.74946343597339e+001°)
6.45654229034642e+007	(-5.13272179513252e+001dB,-1.92106996556993e+001°)
6.60693448007582e+007	(-5.18900534275630e+001dB,-2.08970430760373e+001°)
6.76082975391968e+007	(-5.24544435878914e+001dB,-2.25540697624683e+001°)
6.91830970918922e+007	(-5.30203359772358e+001dB,-2.41821969865280e+001°)
7.07945784384123e+007	(-5.35876792210323e+001dB,-2.57818531609042e+001°)
7.24435960074975e+007	(-5.41564230836663e+001dB,-2.73534768766458e+001°)
7.41310241300902e+007	(-5.47265185201840e+001dB,-2.88975159678043e+001°)
7.58577575029168e+007	(-5.52979177214404e+001dB,-3.04144266048497e+001°)
7.76247116628675e+007	(-5.58705741529621e+001dB,-3.19046724180665e+001°)
7.94328234724265e+007	(-5.64444425877212e+001dB,-3.33687236522398e+001°)
8.12830516164082e+007	(-5.70194791331593e+001dB,-3.48070563530873e+001°)
8.31763771102654e+007	(-5.75956412526726e+001dB,-3.62201515868724e+001°)
8.51138038202359e+007	(-5.81728877819019e+001dB,-3.76084946933257e+001°)
8.70963589956062e+007	(-5.87511789401338e+001dB,-3.89725745726051e+001°)
8.91250938133727e+007	(-5.93304763370739e+001dB,-4.03128830067921e+001°)
9.12010839355890e+007	(-5.99107429754001e+001dB,-4.16299140158013e+001°)
9.33254300796971e+007	(-6.04919432493306e+001dB,-4.29241632481735e+001°)
9.54992586021416e+007	(-6.10740429395824e+001dB,-4.41961274064389e+001°)
9.77237220955790e+007	(-6.16570092050492e+001dB,-4.54463037069999e+001°)
1.00000000000000e+008	(-6.22408105714653e+001dB,-4.66751893742566e+001°)
