Freq.	V(n004)/V(n002)
3.80189396320557e+004	(-2.75882577489034e+001dB,8.21407436799015e+001°)
3.89045144994277e+004	(-2.73905227272840e+001dB,8.19601005296680e+001°)
3.98107170553493e+004	(-2.71928932411451e+001dB,8.17752913347592e+001°)
4.07380277804108e+004	(-2.69953741498467e+001dB,8.15862249310104e+001°)
4.16869383470331e+004	(-2.67979705302407e+001dB,8.13928083735489e+001°)
4.26579518801588e+004	(-2.66006876871558e+001dB,8.11949469194014e+001°)
4.36515832240161e+004	(-2.64035311623770e+001dB,8.09925440123603e+001°)
4.46683592150958e+004	(-2.62065067443150e+001dB,8.07855012687400e+001°)
4.57088189614870e+004	(-2.60096204788519e+001dB,8.05737184650134e+001°)
4.67735141287193e+004	(-2.58128786798100e+001dB,8.03570935260614e+001°)
4.78630092322633e+004	(-2.56162879400026e+001dB,8.01355225171579e+001°)
4.89778819368441e+004	(-2.54198551423971e+001dB,7.99088996349755e+001°)
5.01187233627267e+004	(-2.52235874724655e+001dB,7.96771172037778e+001°)
5.12861383991359e+004	(-2.50274924300305e+001dB,7.94400656716725e+001°)
5.24807460249767e+004	(-2.48315778417707e+001dB,7.91976336104283e+001°)
5.37031796370247e+004	(-2.46358518744129e+001dB,7.89497077173564e+001°)
5.49540873857619e+004	(-2.44403230479052e+001dB,7.86961728204735e+001°)
5.62341325190343e+004	(-2.42450002494796e+001dB,7.84369118869370e+001°)
5.75439937337151e+004	(-2.40498927474500e+001dB,7.81718060340352e+001°)
5.88843655355583e+004	(-2.38550102057913e+001dB,7.79007345443304e+001°)
6.02559586074351e+004	(-2.36603626992965e+001dB,7.76235748850987e+001°)
6.16595001861475e+004	(-2.34659607286911e+001dB,7.73402027304584e+001°)
6.30957344480186e+004	(-2.32718152363306e+001dB,7.70504919892736e+001°)
6.45654229034648e+004	(-2.30779376221773e+001dB,7.67543148370463e+001°)
6.60693448007589e+004	(-2.28843397602240e+001dB,7.64515417530069e+001°)
6.76082975391974e+004	(-2.26910340149644e+001dB,7.61420415619588e+001°)
6.91830970918929e+004	(-2.24980332585802e+001dB,7.58256814828217e+001°)
7.07945784384130e+004	(-2.23053508881699e+001dB,7.55023271816128e+001°)
7.24435960074982e+004	(-2.21130008429676e+001dB,7.51718428320738e+001°)
7.41310241300909e+004	(-2.19209976223762e+001dB,7.48340911819121e+001°)
7.58577575029175e+004	(-2.17293563036203e+001dB,7.44889336265494e+001°)
7.76247116628683e+004	(-2.15380925597610e+001dB,7.41362302899321e+001°)
7.94328234724272e+004	(-2.13472226778747e+001dB,7.37758401129810e+001°)
8.12830516164090e+004	(-2.11567635771227e+001dB,7.34076209502867e+001°)
8.31763771102661e+004	(-2.09667328269265e+001dB,7.30314296749019e+001°)
8.51138038202367e+004	(-2.07771486647899e+001dB,7.26471222920564e+001°)
8.70963589956071e+004	(-2.05880300143495e+001dB,7.22545540616832e+001°)
8.91250938133735e+004	(-2.03993965029022e+001dB,7.18535796308169e+001°)
9.12010839355899e+004	(-2.02112684787321e+001dB,7.14440531752556e+001°)
9.33254300796980e+004	(-2.00236670279422e+001dB,7.10258285516816e+001°)
9.54992586021425e+004	(-1.98366139909035e+001dB,7.05987594595814e+001°)
9.77237220955799e+004	(-1.96501319779402e+001dB,7.01626996145175e+001°)
9.99999999999988e+004	(-1.94642443844441e+001dB,6.97175029313940e+001°)
1.02329299228074e+005	(-1.92789754049270e+001dB,6.92630237193461e+001°)
1.04712854805089e+005	(-1.90943500463078e+001dB,6.87991168875697e+001°)
1.07151930523759e+005	(-1.89103941399283e+001dB,6.83256381623627e+001°)
1.09647819614317e+005	(-1.87271343522499e+001dB,6.78424443155882e+001°)
1.12201845430195e+005	(-1.85445981943988e+001dB,6.73493934044511e+001°)
1.14815362149687e+005	(-1.83628140297415e+001dB,6.68463450223004e+001°)
1.17489755493952e+005	(-1.81818110799973e+001dB,6.63331605606443e+001°)
1.20226443461740e+005	(-1.80016194292373e+001dB,6.58097034819505e+001°)
1.23026877081237e+005	(-1.78222700258195e+001dB,6.52758396027405e+001°)
1.25892541179415e+005	(-1.76437946821037e+001dB,6.47314373866723e+001°)
1.28824955169312e+005	(-1.74662260714505e+001dB,6.41763682471872e+001°)
1.31825673855639e+005	(-1.72895977226905e+001dB,6.36105068588064e+001°)
1.34896288259164e+005	(-1.71139440117157e+001dB,6.30337314761202e+001°)
1.38038426460287e+005	(-1.69393001498039e+001dB,6.24459242600296e+001°)
1.41253754462274e+005	(-1.67657021688108e+001dB,6.18469716095968e+001°)
1.44543977074591e+005	(-1.65931869028504e+001dB,6.12367644985804e+001°)
1.47910838816819e+005	(-1.64217919662293e+001dB,6.06151988150712e+001°)
1.51356124843619e+005	(-1.62515557276341e+001dB,5.99821757027882e+001°)
1.54881661891246e+005	(-1.60825172801923e+001dB,5.93376019021334e+001°)
1.58489319246109e+005	(-1.59147164074904e+001dB,5.86813900891884e+001°)
1.62181009735891e+005	(-1.57481935451480e+001dB,5.80134592105625e+001°)
1.65958690743754e+005	(-1.55829897380991e+001dB,5.73337348119522e+001°)
1.69824365246172e+005	(-1.54191465932557e+001dB,5.66421493576398e+001°)
1.73780082874935e+005	(-1.52567062276096e+001dB,5.59386425387371e+001°)
1.77827941003890e+005	(-1.50957112117329e+001dB,5.52231615673689e+001°)
1.81970085860996e+005	(-1.49362045086379e+001dB,5.44956614537528e+001°)
1.86208713666284e+005	(-1.47782294080372e+001dB,5.37561052634427e+001°)
1.90546071796322e+005	(-1.46218294560580e+001dB,5.30044643515281e+001°)
1.94984459975802e+005	(-1.44670483806447e+001dB,5.22407185706393e+001°)
1.99526231496885e+005	(-1.43139300125762e+001dB,5.14648564496177e+001°)
2.04173794466950e+005	(-1.41625182025953e+001dB,5.06768753395641e+001°)
2.08929613085401e+005	(-1.40128567347078e+001dB,4.98767815240753e+001°)
2.13796208950220e+005	(-1.38649892360650e+001dB,4.90645902904393e+001°)
2.18776162394952e+005	(-1.37189590837617e+001dB,4.82403259587883e+001°)
2.23872113856831e+005	(-1.35748093090123e+001dB,4.74040218661158e+001°)
2.29086765276774e+005	(-1.34325824991894e+001dB,4.65557203023082e+001°)
2.34422881531989e+005	(-1.32923206982341e+001dB,4.56954723959015e+001°)
2.39883291901946e+005	(-1.31540653060427e+001dB,4.48233379466747e+001°)
2.45470891568500e+005	(-1.30178569775120e+001dB,4.39393852035233e+001°)
2.51188643150955e+005	(-1.28837355218709e+001dB,4.30436905854977e+001°)
2.57039578276883e+005	(-1.27517398030876e+001dB,4.21363383449451e+001°)
2.63026799189535e+005	(-1.26219076420937e+001dB,4.12174201716156e+001°)
2.69153480392688e+005	(-1.24942757216326e+001dB,4.02870347373516e+001°)
2.75422870333813e+005	(-1.23688794945771e+001dB,3.93452871814088e+001°)
2.81838293126442e+005	(-1.22457530965568e+001dB,3.83922885368435e+001°)
2.88403150312657e+005	(-1.21249292637308e+001dB,3.74281550990609e+001°)
2.95120922666635e+005	(-1.20064392565953e+001dB,3.64530077381817e+001°)
3.01995172040197e+005	(-1.18903127906608e+001dB,3.54669711573343e+001°)
3.09029543251355e+005	(-1.17765779748264e+001dB,3.44701730995549e+001°)
3.16227766016834e+005	(-1.16652612582699e+001dB,3.34627435067278e+001°)
3.23593656929624e+005	(-1.15563873866049e+001dB,3.24448136341367e+001°)
3.31131121482586e+005	(-1.14499793680601e+001dB,3.14165151251159e+001°)
3.38844156139198e+005	(-1.13460584503144e+001dB,3.03779790505105e+001°)
3.46736850452527e+005	(-1.12446441086486e+001dB,2.93293349181081e+001°)
3.54813389233570e+005	(-1.11457540459133e+001dB,2.82707096578000e+001°)
3.63078054770096e+005	(-1.10494042048216e+001dB,2.72022265882052e+001°)
3.71535229097167e+005	(-1.09556087929426e+001dB,2.61240043712519e+001°)
3.80189396320556e+005	(-1.08643803207333e+001dB,2.50361559609008e+001°)
3.89045144994275e+005	(-1.07757296528119e+001dB,2.39387875529197e+001°)
3.98107170553492e+005	(-1.06896660726574e+001dB,2.28319975422185e+001°)
4.07380277804107e+005	(-1.06061973607822e+001dB,2.17158754946936e+001°)
4.16869383470329e+005	(-1.05253298863726e+001dB,2.05905011402800e+001°)
4.26579518801586e+005	(-1.04470687123040e+001dB,1.94559433940008e+001°)
4.36515832240160e+005	(-1.03714177133859e+001dB,1.83122594115991e+001°)
4.46683592150957e+005	(-1.02983797075719e+001dB,1.71594936862152e+001°)
4.57088189614868e+005	(-1.02279565998834e+001dB,1.59976771924845e+001°)
4.67735141287191e+005	(-1.01601495386741e+001dB,1.48268265840300e+001°)
4.78630092322631e+005	(-1.00949590838452e+001dB,1.36469434503682e+001°)
4.89778819368439e+005	(-1.00323853865751e+001dB,1.24580136387719e+001°)
5.01187233627265e+005	(-9.97242838011450e+000dB,1.12600066465580e+001°)
5.12861383991357e+005	(-9.91508798111154e+000dB,1.00528750890797e+001°)
5.24807460249765e+005	(-9.86036430098659e+000dB,8.83655424841786e+000°)
5.37031796370245e+005	(-9.80825786680185e+000dB,7.61096170771158e+000°)
5.49540873857616e+005	(-9.75876985108656e+000dB,6.37599707594792e+000°)
5.62341325190341e+005	(-9.71190231006525e+000dB,5.13154180792144e+000°)
5.75439937337148e+005	(-9.66765842971879e+000dB,3.87745912419474e+000°)
5.88843655355580e+005	(-9.62604277910554e+000dB,2.61359403582237e+000°)
6.02559586074349e+005	(-9.58706157036492e+000dB,1.33977347885438e+000°)
6.16595001861473e+005	(-9.55072292477766e+000dB,5.58065637102231e-002°)
6.30957344480184e+005	(-9.51703714426754e+000dB,-1.23851505506393e+000°)
6.45654229034646e+005	(-9.48601698766666e+000dB,-2.54341668303705e+000°)
6.60693448007586e+005	(-9.45767795101512e+000dB,-3.85913995787872e+000°)
6.76082975391971e+005	(-9.43203855112068e+000dB,-5.18594208264184e+000°)
6.91830970918926e+005	(-9.40912061148227e+000dB,-6.52409491329542e+000°)
7.07945784384127e+005	(-9.38894954961119e+000dB,-7.87388389301403e+000°)
7.24435960074979e+005	(-9.37155466461304e+000dB,-9.23560682528275e+000°)
7.41310241300906e+005	(-9.35696942376285e+000dB,-1.06095724774035e+001°)
7.58577575029172e+005	(-9.34523174658953e+000dB,-1.19960990055683e+001°)
7.76247116628680e+005	(-9.33638428478531e+000dB,-1.33955121924589e+001°)
7.94328234724269e+005	(-9.33047469597718e+000dB,-1.48081434880129e+001°)
8.12830516164087e+005	(-9.32755590912439e+000dB,-1.62343278441441e+001°)
8.31763771102658e+005	(-9.32768637896905e+000dB,-1.76744013343172e+001°)
8.51138038202363e+005	(-9.33093032661690e+000dB,-1.91286985494616e+001°)
8.70963589956067e+005	(-9.33735796292831e+000dB,-2.05975497625074e+001°)
8.91250938133732e+005	(-9.34704569099260e+000dB,-2.20812778551165e+001°)
9.12010839355895e+005	(-9.36007628352016e+000dB,-2.35801950018976e+001°)
9.33254300796976e+005	(-9.37653903053662e+000dB,-2.50945991096637e+001°)
9.54992586021421e+005	(-9.39652985232723e+000dB,-2.66247700122075e+001°)
9.77237220955795e+005	(-9.42015137212930e+000dB,-2.81709654245962e+001°)
9.99999999999984e+005	(-9.44751294268493e+000dB,-2.97334166652995e+001°)
1.02329299228074e+006	(-9.47873062039794e+000dB,-3.13123241595421e+001°)
1.04712854805088e+006	(-9.51392708057110e+000dB,-3.29078527431100e+001°)
1.07151930523759e+006	(-9.55323146701927e+000dB,-3.45201267925296e+001°)
1.09647819614317e+006	(-9.59677916930474e+000dB,-3.61492252149366e+001°)
1.12201845430195e+006	(-9.64471152096045e+000dB,-3.77951763390521e+001°)
1.14815362149686e+006	(-9.69717541237515e+000dB,-3.94579527574054e+001°)
1.17489755493951e+006	(-9.75432281255488e+000dB,-4.11374661789784e+001°)
1.20226443461739e+006	(-9.81631019476809e+000dB,-4.28335623607186e+001°)
1.23026877081236e+006	(-9.88329786216332e+000dB,-4.45460161954516e+001°)
1.25892541179415e+006	(-9.95544917083367e+000dB,-4.62745270424241e+001°)
1.28824955169311e+006	(-1.00329296495007e+001dB,-4.80187143944082e+001°)
1.31825673855639e+006	(-1.01159060169988e+001dB,-4.97781139817281e+001°)
1.34896288259163e+006	(-1.02045451010554e+001dB,-5.15521744181344e+001°)
1.38038426460286e+006	(-1.02990126644247e+001dB,-5.33402544956614e+001°)
1.41253754462273e+006	(-1.03994721472162e+001dB,-5.51416212349743e+001°)
1.44543977074590e+006	(-1.05060833371673e+001dB,-5.69554487938037e+001°)
1.47910838816818e+006	(-1.06190009825689e+001dB,-5.87808183284832e+001°)
1.51356124843618e+006	(-1.07383733654309e+001dB,-6.06167188921458e+001°)
1.54881661891246e+006	(-1.08643408551637e+001dB,-6.24620494376312e+001°)
1.58489319246109e+006	(-1.09970344654076e+001dB,-6.43156219738348e+001°)
1.62181009735890e+006	(-1.11365744385247e+001dB,-6.61761659012468e+001°)
1.65958690743753e+006	(-1.12830688835524e+001dB,-6.80423335264625e+001°)
1.69824365246172e+006	(-1.14366124939853e+001dB,-6.99127067271848e+001°)
1.73780082874935e+006	(-1.15972853715100e+001dB,-7.17858047096431e+001°)
1.77827941003889e+006	(-1.17651519807078e+001dB,-7.36600927706509e+001°)
1.81970085860995e+006	(-1.19402602577511e+001dB,-7.55339919477699e+001°)
1.86208713666284e+006	(-1.21226408932694e+001dB,-7.74058894147679e+001°)
1.90546071796322e+006	(-1.23123068059379e+001dB,-7.92741494567389e+001°)
1.94984459975801e+006	(-1.25092528190495e+001dB,-8.11371248412089e+001°)
1.99526231496885e+006	(-1.27134555475500e+001dB,-8.29931683890310e+001°)
2.04173794466950e+006	(-1.29248734979193e+001dB,-8.48406445426877e+001°)
2.08929613085400e+006	(-1.31434473780899e+001dB,-8.66779407298921e+001°)
2.13796208950220e+006	(-1.33691006095221e+001dB,-8.85034783272888e+001°)
2.18776162394952e+006	(-1.36017400288085e+001dB,-9.03157230421048e+001°)
2.23872113856830e+006	(-1.38412567619574e+001dB,-9.21131945481949e+001°)
2.29086765276773e+006	(-1.40875272509469e+001dB,-9.38944752361048e+001°)
2.34422881531988e+006	(-1.43404144093778e+001dB,-9.56582179634005e+001°)
2.39883291901945e+006	(-1.45997688821575e+001dB,-9.74031527203715e+001°)
2.45470891568499e+006	(-1.48654303831162e+001dB,-9.91280921560058e+001°)
2.51188643150954e+006	(-1.51372290843147e+001dB,-1.00831935938615e+002°)
2.57039578276882e+006	(-1.54149870314372e+001dB,-1.02513673953575e+002°)
2.63026799189534e+006	(-1.56985195610260e+001dB,-1.04172388366350e+002°)
2.69153480392687e+006	(-1.59876366972466e+001dB,-1.05807254601579e+002°)
2.75422870333812e+006	(-1.62821445082835e+001dB,-1.07417541307984e+002°)
2.81838293126441e+006	(-1.65818464051736e+001dB,-1.09002609393896e+002°)
2.88403150312656e+006	(-1.68865443687964e+001dB,-1.10561910229293e+002°)
2.95120922666634e+006	(-1.71960400936961e+001dB,-1.12094983117378e+002°)
3.01995172040196e+006	(-1.75101360403234e+001dB,-1.13601452142273e+002°)
3.09029543251354e+006	(-1.78286363900545e+001dB,-1.15081022499690e+002°)
3.16227766016832e+006	(-1.81513478998953e+001dB,-1.16533476414891e+002°)
3.23593656929623e+006	(-1.84780806560682e+001dB,-1.17958668747436e+002°)
3.31131121482585e+006	(-1.88086487276659e+001dB,-1.19356522375575e+002°)
3.38844156139197e+006	(-1.91428707232312e+001dB,-1.20727023445187e+002°)
3.46736850452526e+006	(-1.94805702544803e+001dB,-1.22070216559373e+002°)
3.54813389233569e+006	(-1.98215763124456e+001dB,-1.23386199975557e+002°)
3.63078054770095e+006	(-2.01657235620824e+001dB,-1.24675120867595e+002°)
3.71535229097166e+006	(-2.05128525619047e+001dB,-1.25937170701207e+002°)
3.80189396320555e+006	(-2.08628099155027e+001dB,-1.27172580762313e+002°)
3.89045144994274e+006	(-2.12154483618939e+001dB,-1.28381617869630e+002°)
3.98107170553490e+006	(-2.15706268115931e+001dB,-1.29564580295428e+002°)
4.07380277804106e+006	(-2.19282103350948e+001dB,-1.30721793911574e+002°)
4.16869383470328e+006	(-2.22880701101663e+001dB,-1.31853608572078e+002°)
4.26579518801585e+006	(-2.26500833339793e+001dB,-1.32960394738185e+002°)
4.36515832240158e+006	(-2.30141331056889e+001dB,-1.34042540347670e+002°)
4.46683592150955e+006	(-2.33801082846153e+001dB,-1.35100447926363e+002°)
4.57088189614867e+006	(-2.37479033287176e+001dB,-1.36134531936899e+002°)
4.67735141287190e+006	(-2.41174181175781e+001dB,-1.37145216357353e+002°)
4.78630092322630e+006	(-2.44885577636587e+001dB,-1.38132932480570e+002°)
4.89778819368437e+006	(-2.48612324151465e+001dB,-1.39098116923636e+002°)
5.01187233627263e+006	(-2.52353570532880e+001dB,-1.40041209836016e+002°)
5.12861383991356e+006	(-2.56108512867202e+001dB,-1.40962653294283e+002°)
5.24807460249763e+006	(-2.59876391449439e+001dB,-1.41862889871070e+002°)
5.37031796370243e+006	(-2.63656488727550e+001dB,-1.42742361365824e+002°)
5.49540873857615e+006	(-2.67448127271524e+001dB,-1.43601507685096e+002°)
5.62341325190339e+006	(-2.71250667779688e+001dB,-1.44440765860377e+002°)
5.75439937337146e+006	(-2.75063507132371e+001dB,-1.45260569191934e+002°)
5.88843655355578e+006	(-2.78886076500921e+001dB,-1.46061346507585e+002°)
6.02559586074347e+006	(-2.82717839518230e+001dB,-1.46843521525934e+002°)
6.16595001861471e+006	(-2.86558290515344e+001dB,-1.47607512314185e+002°)
6.30957344480182e+006	(-2.90406952827361e+001dB,-1.48353730831281e+002°)
6.45654229034644e+006	(-2.94263377170613e+001dB,-1.49082582547766e+002°)
6.60693448007584e+006	(-2.98127140092202e+001dB,-1.49794466134383e+002°)
6.76082975391969e+006	(-3.01997842492051e+001dB,-1.50489773212047e+002°)
6.91830970918924e+006	(-3.05875108217016e+001dB,-1.51168888156439e+002°)
7.07945784384125e+006	(-3.09758582726004e+001dB,-1.51832187951021e+002°)
7.24435960074977e+006	(-3.13647931824579e+001dB,-1.52480042082847e+002°)
7.41310241300904e+006	(-3.17542840467239e+001dB,-1.53112812476017e+002°)
7.58577575029170e+006	(-3.21443011625197e+001dB,-1.53730853458147e+002°)
7.76247116628677e+006	(-3.25348165217358e+001dB,-1.54334511755649e+002°)
7.94328234724267e+006	(-3.29258037101997e+001dB,-1.54924126514031e+002°)
8.12830516164084e+006	(-3.33172378126578e+001dB,-1.55500029339824e+002°)
8.31763771102655e+006	(-3.37090953233075e+001dB,-1.56062544361097e+002°)
8.51138038202361e+006	(-3.41013540616168e+001dB,-1.56611988303814e+002°)
8.70963589956064e+006	(-3.44939930931665e+001dB,-1.57148670581631e+002°)
8.91250938133729e+006	(-3.48869926552563e+001dB,-1.57672893396964e+002°)
9.12010839355893e+006	(-3.52803340870213e+001dB,-1.58184951851399e+002°)
9.33254300796974e+006	(-3.56739997638085e+001dB,-1.58685134063783e+002°)
9.54992586021418e+006	(-3.60679730355762e+001dB,-1.59173721294462e+002°)
9.77237220955792e+006	(-3.64622381690838e+001dB,-1.59650988074387e+002°)
1.00000000000000e+007	(-3.68567802936513e+001dB,-1.60117202337910e+002°)
